-5.0000e+00     1.9805e+01  2.7545e-01  3.2093e-01  2.8271e-02 -2.1147e+01 -2.9584e-01 -3.3632e-01 -2.7893e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     2.1116e+01  2.9462e-01  3.4967e-01  3.0937e-02 -2.0487e+01 -2.8691e-01 -3.3426e-01 -2.8034e-02  1.7022e-01  2.3713e-03  2.7895e-03  2.4629e-04 -1.7319e-01 -2.4241e-03 -2.7894e-03 -2.3264e-04
-4.9833e+00     1.9172e+01  2.8273e-01  3.1979e-01  3.0875e-02 -1.9855e+01 -2.8546e-01 -3.2369e-01 -2.7688e-02  3.3781e-01  4.7730e-03  5.5743e-03  5.0341e-04 -3.4100e-01 -4.8050e-03 -5.5264e-03 -4.6443e-04
-4.9750e+00     1.4275e+01  2.2845e-01  2.0195e-01  2.8727e-02 -1.5956e+01 -2.4573e-01 -2.2756e-01 -2.8325e-02  4.7694e-01  6.8993e-03  7.7446e-03  7.5134e-04 -4.8997e-01 -7.0146e-03 -7.8194e-03 -6.9742e-04
-4.9667e+00     1.8251e+01  2.8097e-01  2.4672e-01  4.0221e-02 -1.6816e+01 -2.6674e-01 -2.0829e-01 -3.6294e-02  6.1224e-01  9.0183e-03  9.6109e-03  1.0381e-03 -6.2629e-01 -9.1464e-03 -9.6324e-03 -9.6622e-04
-4.9583e+00     2.4219e+01  3.2868e-01  3.4835e-01  5.2667e-02 -2.1518e+01 -3.2567e-01 -2.7161e-01 -4.9580e-02  7.8891e-01  1.1554e-02  1.2086e-02  1.4245e-03 -7.8575e-01 -1.1611e-02 -1.1629e-02 -1.3234e-03
-4.9500e+00     2.8316e+01  3.3493e-01  4.1763e-01  5.5206e-02 -2.6332e+01 -3.3976e-01 -3.6274e-01 -5.6602e-02  1.0074e+00  1.4315e-02  1.5273e-02  1.8732e-03 -9.8479e-01 -1.4379e-02 -1.4267e-02 -1.7651e-03
-4.9417e+00     2.6077e+01  2.9906e-01  4.2143e-01  5.0569e-02 -2.7564e+01 -3.1575e-01 -3.8784e-01 -7.0228e-02  1.2337e+00  1.6952e-02  1.8763e-02  2.3132e-03 -1.2090e+00 -1.7105e-02 -1.7390e-02 -2.2927e-03
-4.9333e+00     2.2712e+01  2.6723e-01  3.6057e-01  4.5649e-02 -2.4946e+01 -2.9152e-01 -3.7508e-01 -5.4694e-02  1.4366e+00  1.9308e-02  2.2016e-02  2.7135e-03 -1.4274e+00 -1.9632e-02 -2.0563e-02 -2.8123e-03
-4.9250e+00     1.6543e+01  2.4034e-01  2.7783e-01  3.4612e-02 -1.7275e+01 -2.4908e-01 -2.6799e-01 -3.3393e-02  1.5999e+00  2.1419e-02  2.4671e-02  3.0473e-03 -1.6030e+00 -2.1880e-02 -2.3238e-02 -3.1788e-03
