-5.0000e+00     1.8051e+01  1.4362e-01  2.0429e-01  2.8327e-01 -1.1974e+01 -9.7047e-02 -1.3030e-01 -1.2970e-01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     1.7091e+01  1.1738e-01  2.0510e-01  2.4476e-01 -1.5558e+01 -1.1158e-01 -1.6260e-01 -1.9339e-01  1.4618e-01  1.0857e-03  1.7029e-03  2.1965e-03 -1.1453e-01 -8.6782e-04 -1.2184e-03 -1.3440e-03
-4.9833e+00     1.5540e+01  1.1282e-01  2.0553e-01  2.1185e-01 -1.6623e+01 -1.0661e-01 -1.8441e-01 -1.9519e-01  2.8192e-01  2.0433e-03  3.4111e-03  4.0958e-03 -2.4839e-01 -1.7754e-03 -2.6618e-03 -2.9604e-03
-4.9750e+00     1.3018e+01  9.3198e-02  1.8752e-01  1.7661e-01 -1.6638e+01 -1.2993e-01 -1.9803e-01 -1.9385e-01  4.0071e-01  2.9003e-03  5.0461e-03  5.7117e-03 -3.8675e-01 -2.7594e-03 -4.2527e-03 -4.5786e-03
-4.9667e+00     1.7247e+01  1.3086e-01  2.5729e-01  2.0396e-01 -1.5788e+01 -1.2463e-01 -1.9579e-01 -1.8058e-01  5.2660e-01  3.8323e-03  6.8964e-03  7.2948e-03 -5.2163e-01 -3.8183e-03 -5.8909e-03 -6.1362e-03
-4.9583e+00     1.8613e+01  1.4141e-01  3.0012e-01  2.1732e-01 -1.5168e+01 -1.2446e-01 -1.9851e-01 -1.6753e-01  6.7577e-01  4.9649e-03  9.2151e-03  9.0472e-03 -6.5040e-01 -4.8544e-03 -7.5311e-03 -7.5842e-03
-4.9500e+00     2.0801e+01  1.5316e-01  3.2900e-01  2.5207e-01 -1.8037e+01 -1.4838e-01 -2.4788e-01 -2.0913e-01  8.3973e-01  6.1902e-03  1.1832e-02  1.1000e-02 -7.8852e-01 -5.9894e-03 -9.3879e-03 -9.1510e-03
-4.9417e+00     2.0393e+01  1.3551e-01  2.9152e-01  2.4573e-01 -2.2663e+01 -1.8290e-01 -3.0158e-01 -2.6672e-01  1.0111e+00  7.3910e-03  1.4413e-02  1.3070e-02 -9.5782e-01 -7.3674e-03 -1.1673e-02 -1.1130e-02
-4.9333e+00     1.9114e+01  1.1812e-01  2.8105e-01  2.1553e-01 -1.9569e+01 -1.4730e-01 -2.3999e-01 -2.2558e-01  1.1754e+00  8.4461e-03  1.6795e-02  1.4989e-02 -1.1335e+00 -8.7410e-03 -1.3926e-02 -1.3178e-02
-4.9250e+00     1.6016e+01  9.2320e-02  2.2877e-01  1.9317e-01 -1.8889e+01 -1.3679e-01 -2.3513e-01 -1.9799e-01  1.3216e+00  9.3215e-03  1.8916e-02  1.6689e-02 -1.2935e+00 -9.9227e-03 -1.5903e-02 -1.4940e-02
-4.9167e+00     1.6912e+01  9.6690e-02  2.3519e-01  1.9748e-01 -1.7923e+01 -1.2600e-01 -2.1637e-01 -1.8479e-01  1.4585e+00  1.0108e-02  2.0846e-02  1.8314e-02 -1.4466e+00 -1.1016e-02 -1.7781e-02 -1.6533e-02
-4.9083e+00     1.7762e+01  1.0691e-01  2.4917e-01  1.7942e-01 -1.9093e+01 -1.3432e-01 -2.2501e-01 -1.7614e-01  1.6028e+00  1.0955e-02  2.2861e-02  1.9882e-02 -1.6006e+00 -1.2099e-02 -1.9617e-02 -1.8034e-02
-4.9000e+00     1.9340e+01  1.2362e-01  2.4080e-01  1.6375e-01 -2.2022e+01 -1.6060e-01 -2.6296e-01 -1.8682e-01  1.7571e+00  1.1914e-02  2.4899e-02  2.1309e-02 -1.7716e+00 -1.3325e-02 -2.1647e-02 -1.9544e-02
-4.8917e+00     1.9511e+01  1.3428e-01  2.7582e-01  1.8116e-01 -1.8000e+01 -1.4980e-01 -2.1388e-01 -1.5019e-01  1.9187e+00  1.2986e-02  2.7048e-02  2.2744e-02 -1.9381e+00 -1.4617e-02 -2.3630e-02 -2.0946e-02
-4.8833e+00     2.1057e+01  1.4759e-01  3.0917e-01  2.0297e-01 -1.9400e+01 -1.6005e-01 -2.5598e-01 -1.6571e-01  2.0875e+00  1.4159e-02  2.9481e-02  2.4342e-02 -2.0937e+00 -1.5906e-02 -2.5585e-02 -2.2260e-02
-4.8750e+00     2.1962e+01  1.4851e-01  3.0681e-01  2.1950e-01 -2.1062e+01 -1.7038e-01 -2.8352e-01 -1.7806e-01  2.2664e+00  1.5391e-02  3.2043e-02  2.6099e-02 -2.2620e+00 -1.7280e-02 -2.7829e-02 -2.3690e-02
-4.8667e+00     1.7818e+01  1.2705e-01  2.4118e-01  1.8651e-01 -2.0218e+01 -1.6281e-01 -2.5854e-01 -1.7218e-01  2.4319e+00  1.6537e-02  3.4323e-02  2.7788e-02 -2.4337e+00 -1.8666e-02 -3.0084e-02 -2.5146e-02
-4.8583e+00     1.7905e+01  1.3519e-01  2.4427e-01  2.0728e-01 -1.9455e+01 -1.6135e-01 -2.3866e-01 -1.6476e-01  2.5805e+00  1.7628e-02  3.6342e-02  2.9426e-02 -2.5987e+00 -2.0014e-02 -3.2152e-02 -2.6548e-02
-4.8500e+00     1.6950e+01  1.5055e-01  2.2653e-01  1.9088e-01 -1.8126e+01 -1.6933e-01 -2.2191e-01 -1.8315e-01  2.7255e+00  1.8816e-02  3.8301e-02  3.1083e-02 -2.7550e+00 -2.1390e-02 -3.4068e-02 -2.7995e-02
