-5.0000e+00     2.3144e+01  2.7744e-01  2.0209e-01  1.7739e-02 -2.6370e+01 -4.3423e-01 -1.9426e-01 -1.1455e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     2.3728e+01  2.9697e-01  2.1175e-01  1.8184e-02 -2.3731e+01 -3.7276e-01 -1.6496e-01 -9.5769e-03  1.9498e-01  2.3894e-03  1.7215e-03  1.4943e-04 -2.0841e-01 -3.3568e-03 -1.4942e-03 -8.7489e-05
-4.9833e+00     2.6469e+01  3.3579e-01  2.4916e-01  2.0805e-02 -2.3760e+01 -3.5410e-01 -1.6905e-01 -9.6168e-03  4.0379e-01  5.0215e-03  3.6387e-03  3.1161e-04 -4.0596e-01 -6.3804e-03 -2.8836e-03 -1.6733e-04
-4.9750e+00     2.9730e+01  3.6635e-01  2.7047e-01  2.4182e-02 -2.4360e+01 -3.4282e-01 -1.7564e-01 -9.9637e-03  6.3756e-01  7.9423e-03  5.8003e-03  4.9875e-04 -6.0613e-01 -9.2794e-03 -4.3175e-03 -2.4878e-04
-4.9667e+00     2.7456e+01  3.2593e-01  2.5727e-01  2.1435e-02 -3.2116e+01 -4.4055e-01 -2.6169e-01 -1.2990e-02  8.7544e-01  1.0822e-02  7.9955e-03  6.8850e-04 -8.4105e-01 -1.2538e-02 -6.1367e-03 -3.4426e-04
-4.9583e+00     2.2901e+01  3.0383e-01  1.9204e-01  1.6426e-02 -2.8442e+01 -3.8991e-01 -2.2972e-01 -1.1131e-02  1.0849e+00  1.3442e-02  9.8645e-03  8.4599e-04 -1.0930e+00 -1.5992e-02 -8.1808e-03 -4.4460e-04
-4.9500e+00     2.3675e+01  3.3914e-01  1.8156e-01  1.5715e-02 -2.7441e+01 -4.2343e-01 -2.1237e-01 -1.0365e-02  1.2787e+00  1.6116e-02  1.1419e-02  9.7969e-04 -1.3254e+00 -1.9376e-02 -1.0020e-02 -5.3402e-04
-4.9417e+00     2.2807e+01  3.4290e-01  1.7005e-01  1.4997e-02 -2.4677e+01 -4.2402e-01 -1.6271e-01 -9.3787e-03  1.4720e+00  1.8953e-02  1.2881e-02  1.1074e-03 -1.5422e+00 -2.2901e-02 -1.1580e-02 -6.1615e-04
-4.9333e+00     2.2318e+01  3.3891e-01  1.6240e-01  1.4810e-02 -2.2628e+01 -4.0128e-01 -1.4289e-01 -8.5312e-03  1.6597e+00  2.1789e-02  1.4264e-02  1.2314e-03 -1.7390e+00 -2.6334e-02 -1.2851e-02 -6.9065e-04
-4.9250e+00     2.5207e+01  3.6490e-01  1.7660e-01  1.6356e-02 -2.2541e+01 -3.8809e-01 -1.3773e-01 -8.2870e-03  1.8574e+00  2.4717e-02  1.5674e-02  1.3611e-03 -1.9269e+00 -2.9618e-02 -1.4019e-02 -7.6060e-04
-4.9167e+00     2.8903e+01  3.9403e-01  2.1506e-01  1.7897e-02 -2.3631e+01 -3.9911e-01 -1.4356e-01 -8.4057e-03  2.0825e+00  2.7874e-02  1.7303e-02  1.5036e-03 -2.1189e+00 -3.2892e-02 -1.5189e-02 -8.3004e-04
-4.9083e+00     2.3113e+01  3.4558e-01  1.6645e-01  1.1877e-02 -2.4183e+01 -3.9716e-01 -1.5809e-01 -8.3743e-03  2.2989e+00  3.0951e-02  1.8890e-02  1.6274e-03 -2.3178e+00 -3.6204e-02 -1.6443e-02 -8.9984e-04
-4.9000e+00     1.9258e+01  2.9839e-01  1.4608e-01  1.0367e-02 -2.4553e+01 -3.8494e-01 -1.8072e-01 -7.2251e-03  2.4751e+00  3.3629e-02  2.0190e-02  1.7199e-03 -2.5206e+00 -3.9458e-02 -1.7853e-02 -9.6473e-04
