-5.0000e+00     3.2860e+01  1.8933e-01 -3.2860e+01 -1.8933e-01  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     2.8388e+01  1.5549e-01 -2.8388e+01 -1.5549e-01  2.5478e-01  1.4343e-03 -2.5478e-01 -1.4343e-03
-4.9833e+00     2.4713e+01  1.2939e-01 -2.4713e+01 -1.2939e-01  4.7566e-01  2.6194e-03 -4.7566e-01 -2.6194e-03
-4.9750e+00     2.4149e+01  1.2858e-01 -2.4149e+01 -1.2858e-01  6.7892e-01  3.6925e-03 -6.7892e-01 -3.6925e-03
-4.9667e+00     2.6425e+01  1.3928e-01 -2.6425e+01 -1.3928e-01  8.8929e-01  4.8067e-03 -8.8929e-01 -4.8067e-03
-4.9583e+00     2.5878e+01  1.4269e-01 -2.5878e+01 -1.4269e-01  1.1069e+00  5.9796e-03 -1.1069e+00 -5.9796e-03
-4.9500e+00     2.5178e+01  1.3814e-01 -2.5178e+01 -1.3814e-01  1.3192e+00  7.1478e-03 -1.3192e+00 -7.1478e-03
-4.9417e+00     2.7246e+01  1.3707e-01 -2.7246e+01 -1.3707e-01  1.5373e+00  8.2926e-03 -1.5373e+00 -8.2926e-03
-4.9333e+00     2.6647e+01  1.2605e-01 -2.6647e+01 -1.2605e-01  1.7615e+00  9.3871e-03 -1.7615e+00 -9.3871e-03
-4.9250e+00     2.1440e+01  1.1018e-01 -2.1440e+01 -1.1018e-01  1.9615e+00  1.0370e-02 -1.9615e+00 -1.0370e-02
-4.9167e+00     2.0620e+01  1.0998e-01 -2.0620e+01 -1.0998e-01  2.1365e+00  1.1286e-02 -2.1365e+00 -1.1286e-02
-4.9083e+00     2.2656e+01  1.1802e-01 -2.2656e+01 -1.1802e-01  2.3165e+00  1.2234e-02 -2.3165e+00 -1.2234e-02
-4.9000e+00     2.7172e+01  1.5149e-01 -2.7172e+01 -1.5149e-01  2.5238e+00  1.3355e-02 -2.5238e+00 -1.3355e-02
-4.8917e+00     3.0938e+01  1.7725e-01 -3.0938e+01 -1.7725e-01  2.7655e+00  1.4722e-02 -2.7655e+00 -1.4722e-02
-4.8833e+00     2.4358e+01  1.0762e-01 -2.4358e+01 -1.0762e-01  2.9955e+00  1.5907e-02 -2.9955e+00 -1.5907e-02
-4.8750e+00     1.8722e+01  8.4863e-02 -1.8722e+01 -8.4863e-02  3.1747e+00  1.6708e-02 -3.1747e+00 -1.6708e-02
-4.8667e+00     1.8859e+01  8.9032e-02 -1.8859e+01 -8.9032e-02  3.3310e+00  1.7431e-02 -3.3310e+00 -1.7431e-02
-4.8583e+00     3.1280e+01  1.8354e-01 -3.1280e+01 -1.8354e-01  3.5396e+00  1.8565e-02 -3.5396e+00 -1.8565e-02
-4.8500e+00     3.0389e+01  1.7389e-01 -3.0389e+01 -1.7389e-01  3.7961e+00  2.0052e-02 -3.7961e+00 -2.0052e-02
-4.8417e+00     3.6610e+01  1.7194e-01 -3.6610e+01 -1.7194e-01  4.0748e+00  2.1491e-02 -4.0748e+00 -2.1491e-02
-4.8333e+00     2.8996e+01  1.3261e-01 -2.8996e+01 -1.3261e-01  4.3477e+00  2.2757e-02 -4.3477e+00 -2.2757e-02
-4.8250e+00     3.0317e+01  1.5324e-01 -3.0317e+01 -1.5324e-01  4.5945e+00  2.3946e-02 -4.5945e+00 -2.3946e-02
-4.8167e+00     4.0597e+01  2.3397e-01 -4.0597e+01 -2.3397e-01  4.8894e+00  2.5557e-02 -4.8894e+00 -2.5557e-02
-4.8083e+00     3.0978e+01  1.5470e-01 -3.0978e+01 -1.5470e-01  5.1872e+00  2.7174e-02 -5.1872e+00 -2.7174e-02
-4.8000e+00     2.8044e+01  1.4157e-01 -2.8044e+01 -1.4157e-01  5.4327e+00  2.8406e-02 -5.4327e+00 -2.8406e-02
-4.7917e+00     1.7717e+01  9.7406e-02 -1.7717e+01 -9.7406e-02  5.6230e+00  2.9400e-02 -5.6230e+00 -2.9400e-02
-4.7833e+00     1.0269e+01  5.8801e-02 -1.0269e+01 -5.8801e-02  5.7395e+00  3.0050e-02 -5.7395e+00 -3.0050e-02
-4.7750e+00     1.2298e+01  7.2273e-02 -1.2298e+01 -7.2273e-02  5.8333e+00  3.0595e-02 -5.8333e+00 -3.0595e-02
-4.7667e+00     1.8439e+01  1.1377e-01 -1.8439e+01 -1.1377e-01  5.9612e+00  3.1369e-02 -5.9612e+00 -3.1369e-02
-4.7583e+00     2.8295e+01  1.7421e-01 -2.8295e+01 -1.7421e-01  6.1556e+00  3.2567e-02 -6.1556e+00 -3.2567e-02
-4.7500e+00     3.9838e+01  2.4591e-01 -3.9838e+01 -2.4591e-01  6.4390e+00  3.4315e-02 -6.4390e+00 -3.4315e-02
-4.7417e+00     2.0154e+01  1.2021e-01 -2.0154e+01 -1.2021e-01  6.6885e+00  3.5838e-02 -6.6885e+00 -3.5838e-02
-4.7333e+00     2.0119e+01  1.1591e-01 -2.0119e+01 -1.1591e-01  6.8561e+00  3.6820e-02 -6.8561e+00 -3.6820e-02
-4.7250e+00     3.0963e+01  1.7196e-01 -3.0963e+01 -1.7196e-01  7.0686e+00  3.8018e-02 -7.0686e+00 -3.8018e-02
-4.7167e+00     2.7751e+01  1.5635e-01 -2.7751e+01 -1.5635e-01  7.3128e+00  3.9383e-02 -7.3128e+00 -3.9383e-02
-4.7083e+00     2.1191e+01  1.1502e-01 -2.1191e+01 -1.1502e-01  7.5164e+00  4.0512e-02 -7.5164e+00 -4.0512e-02
-4.7000e+00     1.8115e+01  1.0197e-01 -1.8115e+01 -1.0197e-01  7.6799e+00  4.1415e-02 -7.6799e+00 -4.1415e-02
-4.6917e+00     1.5016e+01  8.9892e-02 -1.5016e+01 -8.9892e-02  7.8177e+00  4.2213e-02 -7.8177e+00 -4.2213e-02
-4.6833e+00     2.3139e+01  1.5740e-01 -2.3139e+01 -1.5740e-01  7.9764e+00  4.3241e-02 -7.9764e+00 -4.3241e-02
-4.6750e+00     3.1990e+01  2.4520e-01 -3.1990e+01 -2.4520e-01  8.2057e+00  4.4916e-02 -8.2057e+00 -4.4916e-02
-4.6667e+00     3.1292e+01  1.6451e-01 -3.1292e+01 -1.6451e-01  8.4690e+00  4.6620e-02 -8.4690e+00 -4.6620e-02
-4.6583e+00     1.5902e+01  7.0317e-02 -1.5902e+01 -7.0317e-02  8.6653e+00  4.7597e-02 -8.6653e+00 -4.7597e-02
-4.6500e+00     1.3481e+01  6.5798e-02 -1.3481e+01 -6.5798e-02  8.7875e+00  4.8163e-02 -8.7875e+00 -4.8163e-02
-4.6417e+00     2.0598e+01  9.8621e-02 -2.0598e+01 -9.8621e-02  8.9293e+00  4.8847e-02 -8.9293e+00 -4.8847e-02
-4.6333e+00     2.1912e+01  1.1194e-01 -2.1912e+01 -1.1194e-01  9.1061e+00  4.9723e-02 -9.1061e+00 -4.9723e-02
-4.6250e+00     2.3472e+01  1.2181e-01 -2.3472e+01 -1.2181e-01  9.2949e+00  5.0696e-02 -9.2949e+00 -5.0696e-02
-4.6167e+00     2.4834e+01  1.2021e-01 -2.4834e+01 -1.2021e-01  9.4958e+00  5.1702e-02 -9.4958e+00 -5.1702e-02
-4.6083e+00     1.4110e+01  6.2028e-02 -1.4110e+01 -6.2028e-02  9.6578e+00  5.2460e-02 -9.6578e+00 -5.2460e-02
-4.6000e+00     1.0077e+01  4.1884e-02 -1.0077e+01 -4.1884e-02  9.7584e+00  5.2893e-02 -9.7584e+00 -5.2893e-02
-4.5917e+00     1.2849e+01  5.9112e-02 -1.2849e+01 -5.9112e-02  9.8538e+00  5.3313e-02 -9.8538e+00 -5.3313e-02
-4.5833e+00     2.0775e+01  9.7855e-02 -2.0775e+01 -9.7855e-02  9.9937e+00  5.3966e-02 -9.9937e+00 -5.3966e-02
-4.5750e+00     2.2807e+01  9.9923e-02 -2.2807e+01 -9.9923e-02  1.0175e+01  5.4788e-02 -1.0175e+01 -5.4788e-02
-4.5667e+00     4.8467e+01  1.8180e-01 -4.8467e+01 -1.8180e-01  1.0471e+01  5.5960e-02 -1.0471e+01 -5.5960e-02
-4.5583e+00     2.0922e+01  1.0016e-01 -2.0922e+01 -1.0016e-01  1.0760e+01  5.7133e-02 -1.0760e+01 -5.7133e-02
-4.5500e+00     1.5797e+01  9.3575e-02 -1.5797e+01 -9.3575e-02  1.0913e+01  5.7939e-02 -1.0913e+01 -5.7939e-02
-4.5417e+00     1.7174e+01  9.6171e-02 -1.7174e+01 -9.6171e-02  1.1050e+01  5.8728e-02 -1.1050e+01 -5.8728e-02
-4.5333e+00     1.5051e+01  9.7271e-02 -1.5051e+01 -9.7271e-02  1.1184e+01  5.9533e-02 -1.1184e+01 -5.9533e-02
-4.5250e+00     1.4549e+01  9.2465e-02 -1.4549e+01 -9.2465e-02  1.1307e+01  6.0322e-02 -1.1307e+01 -6.0322e-02
-4.5167e+00     1.6007e+01  9.0867e-02 -1.6007e+01 -9.0867e-02  1.1434e+01  6.1085e-02 -1.1434e+01 -6.1085e-02
-4.5083e+00     2.0565e+01  1.2203e-01 -2.0565e+01 -1.2203e-01  1.1586e+01  6.1970e-02 -1.1586e+01 -6.1970e-02
-4.5000e+00     2.2769e+01  1.3510e-01 -2.2769e+01 -1.3510e-01  1.1767e+01  6.3040e-02 -1.1767e+01 -6.3040e-02
-4.4917e+00     1.7659e+01  1.0834e-01 -1.7659e+01 -1.0834e-01  1.1935e+01  6.4053e-02 -1.1935e+01 -6.4053e-02
-4.4833e+00     1.2248e+01  7.5717e-02 -1.2248e+01 -7.5717e-02  1.2059e+01  6.4818e-02 -1.2059e+01 -6.4818e-02
-4.4750e+00     2.7060e+01  1.6152e-01 -2.7060e+01 -1.6152e-01  1.2223e+01  6.5805e-02 -1.2223e+01 -6.5805e-02
-4.4667e+00     2.5495e+01  1.4876e-01 -2.5495e+01 -1.4876e-01  1.2441e+01  6.7096e-02 -1.2441e+01 -6.7096e-02
-4.4583e+00     2.4195e+01  1.2098e-01 -2.4195e+01 -1.2098e-01  1.2648e+01  6.8218e-02 -1.2648e+01 -6.8218e-02
-4.4500e+00     2.0509e+01  8.7484e-02 -2.0509e+01 -8.7484e-02  1.2834e+01  6.9085e-02 -1.2834e+01 -6.9085e-02
-4.4417e+00     1.7518e+01  6.3991e-02 -1.7518e+01 -6.3991e-02  1.2992e+01  6.9715e-02 -1.2992e+01 -6.9715e-02
-4.4333e+00     1.1619e+01  4.7190e-02 -1.1619e+01 -4.7190e-02  1.3113e+01  7.0178e-02 -1.3113e+01 -7.0178e-02
-4.4250e+00     1.2306e+01  4.8865e-02 -1.2306e+01 -4.8865e-02  1.3213e+01  7.0577e-02 -1.3213e+01 -7.0577e-02
-4.4167e+00     1.3649e+01  5.5320e-02 -1.3649e+01 -5.5320e-02  1.3321e+01  7.1011e-02 -1.3321e+01 -7.1011e-02
-4.4083e+00     2.0572e+01  8.6902e-02 -2.0572e+01 -8.6902e-02  1.3463e+01  7.1602e-02 -1.3463e+01 -7.1602e-02
-4.4000e+00     2.4360e+01  9.4269e-02 -2.4360e+01 -9.4269e-02  1.3650e+01  7.2356e-02 -1.3650e+01 -7.2356e-02
-4.3917e+00     1.8166e+01  6.8098e-02 -1.8166e+01 -6.8098e-02  1.3827e+01  7.3031e-02 -1.3827e+01 -7.3031e-02
-4.3833e+00     1.8028e+01  6.8547e-02 -1.8028e+01 -6.8547e-02  1.3978e+01  7.3600e-02 -1.3978e+01 -7.3600e-02
-4.3750e+00     2.2787e+01  7.4332e-02 -2.2787e+01 -7.4332e-02  1.4147e+01  7.4194e-02 -1.4147e+01 -7.4194e-02
-4.3667e+00     1.7046e+01  6.8693e-02 -1.7046e+01 -6.8693e-02  1.4313e+01  7.4789e-02 -1.4313e+01 -7.4789e-02
-4.3583e+00     2.1095e+01  1.0578e-01 -2.1095e+01 -1.0578e-01  1.4472e+01  7.5515e-02 -1.4472e+01 -7.5515e-02
-4.3500e+00     2.8759e+01  1.6283e-01 -2.8759e+01 -1.6283e-01  1.4679e+01  7.6632e-02 -1.4679e+01 -7.6632e-02
-4.3417e+00     2.1725e+01  1.3515e-01 -2.1725e+01 -1.3515e-01  1.4889e+01  7.7871e-02 -1.4889e+01 -7.7871e-02
-4.3333e+00     1.6521e+01  1.0534e-01 -1.6521e+01 -1.0534e-01  1.5048e+01  7.8872e-02 -1.5048e+01 -7.8872e-02
-4.3250e+00     1.8292e+01  1.0433e-01 -1.8292e+01 -1.0433e-01  1.5193e+01  7.9744e-02 -1.5193e+01 -7.9744e-02
-4.3167e+00     1.6613e+01  8.9035e-02 -1.6613e+01 -8.9035e-02  1.5338e+01  8.0548e-02 -1.5338e+01 -8.0548e-02
-4.3083e+00     1.4073e+01  7.8017e-02 -1.4073e+01 -7.8017e-02  1.5466e+01  8.1243e-02 -1.5466e+01 -8.1243e-02
-4.3000e+00     1.2701e+01  8.1252e-02 -1.2701e+01 -8.1252e-02  1.5577e+01  8.1906e-02 -1.5577e+01 -8.1906e-02
-4.2917e+00     1.5302e+01  1.0489e-01 -1.5302e+01 -1.0489e-01  1.5694e+01  8.2680e-02 -1.5694e+01 -8.2680e-02
-4.2833e+00     2.8411e+01  1.9991e-01 -2.8411e+01 -1.9991e-01  1.5875e+01  8.3948e-02 -1.5875e+01 -8.3948e-02
-4.2750e+00     2.3800e+01  1.6236e-01 -2.3800e+01 -1.6236e-01  1.6093e+01  8.5455e-02 -1.6093e+01 -8.5455e-02
-4.2667e+00     1.3927e+01  8.4009e-02 -1.3927e+01 -8.4009e-02  1.6250e+01  8.6480e-02 -1.6250e+01 -8.6480e-02
-4.2583e+00     2.2705e+01  1.3359e-01 -2.2705e+01 -1.3359e-01  1.6402e+01  8.7385e-02 -1.6402e+01 -8.7385e-02
-4.2500e+00     1.4781e+01  9.5899e-02 -1.4781e+01 -9.5899e-02  1.6558e+01  8.8340e-02 -1.6558e+01 -8.8340e-02
-4.2417e+00     1.9087e+01  1.5302e-01 -1.9087e+01 -1.5302e-01  1.6699e+01  8.9375e-02 -1.6699e+01 -8.9375e-02
