773.379291	2725.39665
772.238002	2591.36767
771.096541	2562.50726
769.95491	2281.822773
768.813108	2281.480996
767.671135	2057.841555
766.52899	2002.81167
765.386675	1877.765018
764.244188	1781.202497
763.101531	1796.250818
761.958702	1837.545224
760.815701	1583.551683
759.67253	1637.986872
758.529187	1528.4129
757.385673	1582.839947
756.241987	1541.070359
755.09813	1608.592636
753.954102	1564.646355
752.809902	1553.487192
751.66553	1511.746854
750.520987	1419.780594
749.376272	1458.878886
748.231386	1502.332661
747.086328	1432.241989
745.941099	1456.039929
744.795697	1442.725794
743.650124	1383.587016
742.504379	1477.204999
741.358463	1437.713636
740.212374	1387.327411
739.066114	1465.635569
737.919682	1432.70561
736.773077	1404.146188
735.626301	1440.996017
734.479353	1477.834751
733.332233	1512.483023
732.18494	1459.95912
731.037476	1442.310395
729.889839	1485.661837
728.74203	1522.466041
727.594049	1517.882171
726.445896	1537.251137
725.29757	1582.739241
724.149072	1528.082864
723.000402	1630.145775
721.851559	1605.964036
720.702544	1540.449754
719.553357	1755.588136
718.403997	1720.522696
717.254464	1705.040905
716.104759	1800.461714
714.954881	1902.376264
713.804831	1908.612176
712.654608	1899.631718
711.504212	1923.251383
710.353644	1951.209579
709.202903	2120.372668
708.051989	2074.438412
706.900902	2215.297907
705.749643	2288.79747
704.59821	2331.877977
703.446605	2450.926368
702.294827	2556.915598
701.142875	2645.511079
699.990751	2757.948827
698.838453	2928.931352
697.685983	2952.353238
696.533339	3233.870328
695.380523	3467.593534
694.227533	3777.136076
693.074369	3950.004677
691.921033	4272.3873
690.767523	4434.292852
689.61384	4882.19006
688.459984	5347.28573
687.305954	6148.021381
686.151751	6658.272736
684.997374	7612.333095
683.842824	8442.681836
682.6881	9807.540739
681.533203	11059.425042
680.378132	12594.46515
679.222887	14704.679225
678.067469	16576.249524
676.911877	19085.457858
675.756112	21074.774953
674.600172	22866.683777
673.444059	23983.378794
672.287772	24407.867628
671.131311	23602.182175
669.974677	22418.485769
668.817868	20407.436463
667.660885	18446.689514
666.503729	16372.026836
665.346398	14637.130054
664.188893	12889.795681
663.031214	11628.872479
661.873361	10916.75703
660.715334	9801.151626
659.557133	9093.841639
658.398757	8734.213474
657.240207	8176.169201
656.081483	7892.300823
654.922584	8057.21953
653.763511	8135.812536
652.604264	8322.210242
651.444842	8685.363894
650.285246	9458.033353
649.125475	10566.74338
647.96553	11664.34309
646.80541	13313.279273
645.645116	15190.109109
644.484646	17525.239783
643.324003	19344.866639
642.163184	21045.494335
641.002191	21882.124767
639.841023	21222.164638
638.67968	19546.337437
637.518162	17756.939279
636.356469	15341.837926
635.194602	13233.005815
634.032559	11144.170712
632.870342	9709.886583
631.707949	8308.295098
630.545382	7324.305476
629.382639	6643.774482
628.219721	5937.651055
627.056628	5334.913296
625.89336	5095.557784
624.729917	4525.359953
623.566298	4049.866427
622.402504	3937.552792
621.238535	3730.76866
620.074391	3481.09672
618.910071	3332.417166
617.745575	3231.013063
616.580904	3035.192137
615.416058	2905.962499
614.251036	2834.710536
613.085838	2782.789991
611.920465	2713.723124
610.754916	2633.952429
609.589192	2556.350286
608.423292	2500.214114
607.257216	2585.595013
606.090964	2501.604148
604.924537	2531.233244
603.757933	2472.99142
602.591154	2547.61141
601.424199	2581.504607
600.257068	2606.819492
599.089761	2612.851534
597.922278	2693.829234
596.754619	2901.103553
595.586784	2926.354681
594.418772	3152.794788
593.250585	3347.065506
592.082221	3526.299326
590.913681	3925.839458
589.744965	4427.935745
588.576073	5165.145908
587.407004	5885.025924
586.237759	6948.927816
585.068337	8583.303609
583.898739	10238.560979
582.728965	12015.137048
581.559014	13400.134737
580.388887	14756.939416
579.218583	15045.235762
578.048102	14333.855302
576.877445	12757.790333
575.706611	10975.083252
574.5356	9028.525907
573.364413	7633.278883
572.193048	6507.369945
571.021508	5601.596612
569.84979	5016.139426
568.677895	4439.391998
567.505823	4280.88172
566.333575	3913.419125
565.161149	3985.327641
563.988547	3854.673415
562.815767	3928.700546
561.64281	3955.815159
560.469676	4181.108572
559.296365	4444.686836
558.122877	4833.879014
556.949212	5678.79041
555.775369	6342.417114
554.601349	7450.895257
553.427152	8220.509265
552.252777	8926.026807
551.078225	9086.442425
549.903495	8582.826693
548.728588	7819.767822
547.553504	7016.516607
546.378242	6079.495181
545.202802	5500.069783
544.027185	4818.745244
542.85139	4195.034391
541.675418	4094.483254
540.499267	3902.562494
539.322939	3661.818691
538.146433	3586.892568
536.96975	3511.988981
535.792888	3447.729399
534.615849	3576.770688
533.438632	3574.106438
532.261236	3762.542686
531.083663	4135.623743
529.905912	4521.328033
528.727982	4957.852426
527.549875	5803.799867
526.371589	6938.046201
525.193125	8632.000546
524.014483	10467.55515
522.835663	12707.620419
521.656665	13742.595892
520.477488	13547.58658
519.298133	11995.96225
518.118599	10404.536667
516.938887	9114.513006
515.758997	8388.490919
514.578928	8012.244045
513.39868	7970.78633
512.218255	8454.57504
511.03765	9302.437318
509.856867	10336.359832
508.675905	12009.278619
507.494764	14001.29723
506.313445	16837.107615
505.131947	20427.456356
503.95027	25918.676267
502.768414	33051.835376
501.58638	43511.840678
500.404166	55112.719501
499.221774	64585.156618
498.039203	67784.49035
496.856452	63105.029386
495.673523	52372.09959
494.490414	40467.546106
493.307126	30043.412717
492.12366	22374.940553
490.940014	17156.734034
489.756188	13496.502134
488.572184	10958.573114
487.388	8987.20277
486.203637	7700.340958
485.019094	6823.309373
483.834372	5876.906581
482.649471	5257.821673
481.46439	4854.0993
480.27913	4408.314234
479.09369	3842.455516
477.908071	3567.755209
476.722272	3335.303666
475.536293	3031.251676
474.350134	3009.71604
473.163796	2815.38619
471.977278	2774.92655
470.790581	2506.956943
469.603703	2420.216044
468.416646	2487.242872
467.229408	2236.28423
466.041991	2193.837157
464.854394	2071.409428
463.666617	2037.419159
462.47866	2016.065848
461.290522	1984.198279
460.102205	1832.422855
458.913707	1798.489165
457.72503	1831.86738
456.536172	1726.446765
455.347133	1764.030754
454.157915	1707.003355
452.968516	1658.400804
451.778937	1687.571529
450.589177	1754.556125
449.399237	1666.050337
448.209117	1630.087029
447.018816	1634.04045
445.828334	1608.592756
444.637672	1627.245845
443.446829	1553.521669
442.255806	1607.860955
441.064602	1609.71579
439.873217	1519.240481
438.681651	1611.325546
437.489905	1606.885581
436.297978	1675.857441
435.10587	1696.57444
433.913581	1616.638356
432.721111	1702.349115
431.52846	1624.532481
430.335629	1714.407641
429.142616	1764.440313
427.949422	1739.029943
426.756047	1728.291525
425.56249	1887.217365
424.368753	1853.422717
423.174834	1924.335526
421.980735	1951.260579
420.786453	2017.950278
419.591991	2159.96737
418.397347	2239.161064
417.202522	2295.314729
416.007515	2621.324242
414.812327	2823.823155
413.616957	3091.093994
412.421406	3492.113062
411.225673	3970.368662
410.029759	4511.192416
408.833663	5446.886943
407.637385	6248.548908
406.440926	7752.03861
405.244284	9420.116681
404.047461	11843.856368
402.850457	15089.746634
401.65327	18896.383953
400.455901	22845.93012
399.258351	24817.323626
398.060618	24339.74108
396.862704	21270.298348
395.664607	17730.206334
394.466328	14483.27519
393.267867	12395.065311
392.069224	10874.797896
390.870399	10568.680438
389.671392	10581.669583
388.472202	11753.770534
387.27283	13509.153646
386.073276	15935.085342
384.873539	18708.272125
383.67362	20447.212251
382.473519	20637.837363
381.273235	19545.374216
380.072768	16826.791619
378.872119	13573.907917
377.671287	10757.128042
376.470273	8440.782135
375.269076	6753.680107
374.067697	5614.378399
372.866134	4681.404834
371.664389	4087.805083
370.462461	3608.785293
369.26035	3296.285112
368.058057	2925.657844
366.85558	2681.964828
365.65292	2473.684212
364.450078	2325.740777
363.247052	2173.686096
362.043844	2054.922054
360.840452	2035.912239
359.636877	1917.205168
358.433119	1850.454895
357.229178	1819.025605
356.025053	1847.815544
354.820745	1729.209096
353.616254	1733.097048
352.41158	1780.564003
351.206722	1780.292984
350.00168	1775.872757
348.796456	1860.648805
347.591047	1908.067237
346.385456	1972.060538
345.17968	2110.675064
343.973721	2234.736049
342.767579	2727.70395
341.561252	3409.110764
340.354742	5068.337486
339.148049	7207.710949
337.941171	9267.717133
336.73411	9659.823379
335.526864	8724.407734
334.319435	6656.705136
333.111822	5303.850972
331.904025	4702.77668
330.696044	4546.842642
329.487879	4649.61266
328.279529	5190.966143
327.070996	5579.076424
325.862279	6062.210446
324.653377	6172.958376
323.444291	6167.882424
322.235021	5747.267953
321.025566	5138.680163
319.815927	4478.609378
318.606104	3938.591847
317.396096	3452.457455
316.185904	3011.918463
314.975528	2703.703924
313.764966	2494.710839
312.554221	2225.900938
311.34329	2114.077076
310.132176	1967.19561
308.920876	1865.764644
307.709392	1758.173795
306.497722	1704.260709
305.285869	1675.119471
304.07383	1631.548585
302.861606	1602.427219
301.649198	1573.314685
300.436605	1488.545165
299.223826	1486.256754
298.010863	1403.587342
296.797715	1343.611394
295.584381	1343.406441
294.370862	1415.305886
293.157159	1345.056411
291.94327	1357.208188
290.729196	1361.119487
289.514936	1352.676342
288.300491	1325.708747
287.085861	1352.263576
285.871046	1368.520632
284.656045	1275.719263
283.440859	1444.222986
282.225487	1384.350044
281.00993	1521.935633
279.794187	1573.112233
278.578258	1576.984197
277.362144	1778.204833
276.145844	1798.487526
274.929359	2038.659729
273.712688	2254.101103
272.495831	2742.721547
271.278788	3146.972179
270.061559	3507.968518
268.844144	3562.878228
267.626544	3736.857736
266.408757	3654.170875
265.190785	3832.188271
263.972626	4354.933882
262.754282	5390.510827
261.535751	7016.64681
260.317034	9604.363246
259.098131	12302.04421
257.879042	14410.346598
256.659766	14248.21411
255.440304	12019.645527
254.220656	9717.965721
253.000821	7298.12033
251.7808	5997.847286
250.560592	5499.064644
249.340198	5436.768753
248.119618	6099.556548
246.898851	7951.967233
245.677897	10753.888477
244.456757	14212.125592
243.23543	16185.263695
242.013916	14905.685743
240.792216	11015.383904
239.570328	7435.219337
238.348254	4799.217915
237.125993	3364.666019
235.903545	2642.239422
234.68091	2054.98808
233.458089	1795.028504
232.23508	1631.2229
231.011884	1447.029076
229.788501	1363.023717
228.564931	1248.395988
227.341174	1240.033498
226.117229	1131.587288
224.893097	1131.414203
223.668778	1063.856735
222.444272	1112.693333
221.219578	1065.572596
219.994697	1020.507258
218.769629	1010.147614
217.544373	1050.80086
216.31893	1050.640077
215.093299	975.007983
213.86748	966.700969
212.641474	999.179296
211.41528	956.210967
210.188898	941.795001
208.962329	880.504697
207.735572	945.582513
206.508627	888.385496
205.281495	894.361314
204.054174	922.74181
202.826666	945.003652
201.598969	938.749972
200.371085	922.318068
199.143012	1011.748111
197.914752	1003.451598
196.686303	974.806724
195.457666	960.41402
194.228841	919.577664
192.999828	923.505137
191.770627	972.175874
190.541237	992.362265
189.311659	927.147297
188.081892	945.301435
186.851937	977.678147
185.621794	916.559869
184.391462	967.218757
183.160942	910.184068
181.930233	1011.612094
180.699336	905.843099
179.468249	962.564657
178.236975	992.873396
177.005511	976.480406
175.773859	1092.028999
174.542018	1095.920602
173.309988	1193.152868
172.077769	1296.441877
170.845361	1519.383607
169.612765	1900.459559
168.379979	3167.623022
167.147005	6038.242784
165.913841	9193.832394
164.680488	9307.961541
163.446946	6556.323777
162.213215	3726.500986
160.979295	2404.936593
159.745186	2064.241442
158.510887	2015.314286
157.276399	2199.292123
156.041721	2533.050166
154.806854	3182.529275
153.571798	4542.302982
152.336552	8279.728655
151.101117	18386.231837
149.865492	35625.699519
148.629678	47482.856311
147.393673	42372.432963
146.15748	25133.600694
144.921096	11398.162912
143.684523	6920.334386
142.44776	5063.621826
141.210807	4595.971663
139.973665	4981.236382
138.736332	8106.147368
137.49881	17027.973428
136.261097	30423.059683
135.023195	42361.980259
133.785102	40905.666732
132.54682	27733.975895
131.308347	13240.097698
130.069684	6143.721592
128.830831	3805.939534
127.591787	3034.599247
126.352554	2582.241102
125.11313	2549.571532
123.873516	2537.079478
122.633711	2661.709553
121.393716	2985.898826
120.15353	3517.61865
118.913154	4802.978664
117.672587	6972.620071
116.43183	11499.02611
115.190882	17615.566649
113.949744	23667.784909
112.708414	25607.63003
111.466894	23827.647047
110.225184	19730.842872
108.983282	15218.597224
107.74119	11329.672035
106.498906	8089.94188
105.256432	5609.774106
104.013767	4114.140971
102.770911	3041.381477
101.527863	2546.162145
100.284625	2175.769351
99.041195	1887.923644
97.797575	1662.484401
96.553763	1583.840777
95.30976	1412.777784
94.065565	1366.345942
92.821179	1305.865169
91.576602	1349.856104
90.331834	1259.270296
89.086874	1188.793272
87.841722	1122.35346
86.59638	1082.031276
85.350845	1130.036958
84.105119	1121.835712
82.859201	1145.741802
81.613092	1055.284571
80.366791	1083.205346
79.120298	1016.853017
77.873613	1014.691269
76.626737	1036.590276
75.379669	1058.482514
74.132408	1104.420702
72.884956	994.026099
71.637312	969.827826
70.389476	1031.786099
69.141448	965.523044
67.893227	981.397265
66.644815	927.177554
65.39621	836.934271
64.147414	832.801596
62.898424	850.687974
61.649243	912.597654
60.399869	876.439121
59.150303	902.313222
57.900545	728.14068
56.650594	694.027238
55.40045	665.923589
54.150114	631.830186
52.899586	625.735428
51.648865	503.709409
50.397951	505.630376
49.146845	493.563117
47.895545	437.545242
46.644053	365.563682
45.392369	357.518141
44.140491	251.622049
42.888421	263.563443
41.636157	241.562604
40.383701	175.654827
39.131052	155.670064
37.878209	161.632466
36.625174	105.743219
35.371945	131.659944
34.118524	101.721552
32.864909	93.728944
31.611101	81.750946
30.357099	85.725583
29.102905	101.658857
27.848516	69.755129
26.593935	79.707859
25.33916	73.718404
24.084192	53.786218
22.82903	81.662776
