  8.40000E+01  8.27718E-02  6.55619E-02  1.72099E-02  3.33785E-02  4.41104E-03  7.42028E-03  2.39571E-02  6.21070E-03  4.22409E-02
  8.50000E+01  8.89431E-02  7.10351E-02  1.79080E-02  3.67731E-02  4.47891E-03  7.63192E-03  2.48379E-02  6.37195E-03  4.64048E-02
  8.60000E+01  9.61632E-02  7.74737E-02  1.86896E-02  4.08011E-02  4.54921E-03  7.85801E-03  2.57940E-02  6.54241E-03  5.13441E-02
  8.70000E+01  1.04709E-01  8.51355E-02  1.95736E-02  4.56344E-02  4.62210E-03  8.10061E-03  2.68383E-02  6.72285E-03  5.72694E-02
  8.80000E+01  1.14957E-01  9.43715E-02  2.05856E-02  5.15072E-02  4.69775E-03  8.36231E-03  2.79878E-02  6.91410E-03  6.44684E-02
  8.90000E+01  1.27431E-01  1.05670E-01  2.17610E-02  5.87457E-02  4.77634E-03  8.64652E-03  2.92650E-02  7.11712E-03  7.33411E-02
  9.00000E+01  1.42874E-01  1.19725E-01  2.31493E-02  6.78138E-02  4.85806E-03  8.95779E-03  3.07006E-02  7.33295E-03  8.44575E-02
  9.10000E+01  1.62371E-01  1.37549E-01  2.48222E-02  7.93895E-02  4.94314E-03  9.30245E-03  3.23382E-02  7.56276E-03  9.86498E-02
  9.20000E+01  1.87553E-01  1.60666E-01  2.68869E-02  9.44924E-02  5.03181E-03  9.68963E-03  3.42414E-02  7.80787E-03  1.17171E-01
  9.30000E+01  2.20951E-01  1.91443E-01  2.95089E-02  1.14709E-01  5.12435E-03  1.01330E-02  3.65068E-02  8.06973E-03  1.41968E-01
  9.40000E+01  2.66664E-01  2.33710E-01  3.29548E-02  1.42605E-01  5.22105E-03  1.06540E-02  3.92878E-02  8.35000E-03  1.76196E-01
  9.50000E+01  3.31618E-01  2.93944E-01  3.76739E-02  1.82523E-01  5.32224E-03  1.12883E-02  4.28401E-02  8.65053E-03  2.25190E-01
  9.60000E+01  4.28140E-01  3.83676E-01  4.44641E-02  2.42193E-01  5.42829E-03  1.20981E-02  4.76139E-02  8.97342E-03  2.98448E-01
  9.70000E+01  5.79409E-01  5.24586E-01  5.48231E-02  3.36152E-01  5.53959E-03  1.31991E-02  5.44499E-02  9.32107E-03  4.13838E-01
  9.80000E+01  8.31201E-01  7.59496E-01  7.17057E-02  4.93118E-01  5.65662E-03  1.48184E-02  6.50000E-02  9.69617E-03  6.06653E-01
  9.90000E+01  1.27423E+00  1.17327E+00  1.00964E-01  7.70003E-01  5.77989E-03  1.74041E-02  8.25297E-02  1.01018E-02  9.46840E-01
  1.00000E+02  2.05044E+00  1.89869E+00  1.51753E-01  1.25586E+00  5.90997E-03  2.16561E-02  1.12143E-01  1.05416E-02  1.54384E+00
  1.01000E+02  3.07194E+00  2.85353E+00  2.18414E-01  1.89552E+00  6.04754E-03  2.71459E-02  1.50703E-01  1.10195E-02  2.32988E+00
  1.02000E+02  3.26304E+00  3.03143E+00  2.31613E-01  2.01406E+00  6.19335E-03  2.85924E-02  1.59655E-01  1.15404E-02  2.47537E+00
  1.03000E+02  2.32212E+00  2.15021E+00  1.71916E-01  1.42220E+00  6.34826E-03  2.45179E-02  1.28203E-01  1.21096E-02  1.74769E+00
  1.04000E+02  1.45307E+00  1.33614E+00  1.16936E-01  8.75307E-01  6.51326E-03  2.08414E-02  9.95449E-02  1.27336E-02  1.07525E+00
  1.05000E+02  9.44604E-01  8.59310E-01  8.52942E-02  5.54516E-01  6.68951E-03  1.89865E-02  8.40626E-02  1.34199E-02  6.80651E-01
  1.06000E+02  6.61339E-01  5.93063E-01  6.82768E-02  3.74868E-01  6.87832E-03  1.82946E-02  7.69364E-02  1.41771E-02  4.59478E-01
