-1.7000e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6962e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6923e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6885e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6847e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6808e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6770e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6732e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6693e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6655e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6617e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6578e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6540e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6502e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6463e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6425e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6387e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6348e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6310e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6272e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6233e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6195e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6157e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6118e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6080e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6042e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.6003e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5965e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5927e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5888e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5850e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5812e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5773e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5735e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5697e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5658e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5620e+01     0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00
-1.5582e+01     3.2528e+00  6.1062e-03 -3.2528e+00 -6.2222e-03  6.2242e-02  1.1684e-04 -6.2242e-02 -1.1906e-04
-1.5543e+01     2.2607e+00  4.6061e-03 -2.2607e+00 -5.0446e-03  1.6774e-01  3.2182e-04 -1.6774e-01 -3.3465e-04
-1.5505e+01     2.8476e+00  5.8788e-03 -2.8476e+00 -6.5067e-03  2.6549e-01  5.2244e-04 -2.6549e-01 -5.5568e-04
-1.5467e+01     2.7540e+00  6.2476e-03 -2.7540e+00 -6.7615e-03  3.7268e-01  7.5448e-04 -3.7268e-01 -8.0956e-04
-1.5428e+01     2.7930e+00  7.3920e-03 -2.7930e+00 -7.5730e-03  4.7882e-01  1.0155e-03 -4.7882e-01 -1.0839e-03
-1.5390e+01     2.9868e+00  8.3971e-03 -2.9868e+00 -8.1910e-03  5.8941e-01  1.3176e-03 -5.8941e-01 -1.3855e-03
-1.5352e+01     3.1694e+00  9.3848e-03 -3.1694e+00 -8.7544e-03  7.0721e-01  1.6578e-03 -7.0721e-01 -1.7097e-03
-1.5313e+01     2.2238e+00  6.5272e-03 -2.2238e+00 -5.8935e-03  8.1041e-01  1.9623e-03 -8.1041e-01 -1.9900e-03
-1.5275e+01     2.0385e+00  5.1880e-03 -2.0385e+00 -4.7109e-03  8.9197e-01  2.1865e-03 -8.9197e-01 -2.1929e-03
-1.5237e+01     2.5120e+00  5.0012e-03 -2.5120e+00 -4.9405e-03  9.7904e-01  2.3814e-03 -9.7904e-01 -2.3776e-03
-1.5198e+01     2.8152e+00  4.7833e-03 -2.8152e+00 -5.0635e-03  1.0810e+00  2.5687e-03 -1.0810e+00 -2.5690e-03
-1.5160e+01     3.5814e+00  5.2950e-03 -3.5814e+00 -6.5624e-03  1.2034e+00  2.7615e-03 -1.2034e+00 -2.7915e-03
-1.5122e+01     3.4012e+00  4.8391e-03 -3.4012e+00 -6.2177e-03  1.3370e+00  2.9554e-03 -1.3370e+00 -3.0360e-03
-1.5083e+01     2.9509e+00  4.2154e-03 -2.9509e+00 -5.4031e-03  1.4585e+00  3.1287e-03 -1.4585e+00 -3.2584e-03
-1.5045e+01     3.3097e+00  6.2932e-03 -3.3097e+00 -6.6077e-03  1.5783e+00  3.3298e-03 -1.5783e+00 -3.4882e-03
-1.5007e+01     2.0154e+00  5.2256e-03 -2.0154e+00 -4.8080e-03  1.6802e+00  3.5502e-03 -1.6802e+00 -3.7067e-03
-1.4968e+01     2.0567e+00  7.0263e-03 -2.0567e+00 -6.0607e-03  1.7581e+00  3.7846e-03 -1.7581e+00 -3.9146e-03
-1.4930e+01     2.2045e+00  8.4253e-03 -2.2045e+00 -7.4221e-03  1.8397e+00  4.0803e-03 -1.8397e+00 -4.1726e-03
-1.4892e+01     2.4926e+00  9.8381e-03 -2.4926e+00 -9.0790e-03  1.9296e+00  4.4297e-03 -1.9296e+00 -4.4884e-03
-1.4853e+01     3.3771e+00  1.4402e-02 -3.3771e+00 -1.4173e-02  2.0419e+00  4.8936e-03 -2.0419e+00 -4.9333e-03
-1.4815e+01     4.6242e+00  2.0897e-02 -4.6242e+00 -2.0673e-02  2.1950e+00  5.5690e-03 -2.1950e+00 -5.6001e-03
-1.4777e+01     3.4468e+00  1.5047e-02 -3.4468e+00 -1.5190e-02  2.3494e+00  6.2568e-03 -2.3494e+00 -6.2863e-03
-1.4738e+01     5.9544e+00  2.6088e-02 -5.9544e+00 -2.5873e-02  2.5293e+00  7.0439e-03 -2.5293e+00 -7.0720e-03
-1.4700e+01     8.3943e+00  4.2532e-02 -8.3943e+00 -4.0679e-02  2.8039e+00  8.3569e-03 -2.8039e+00 -8.3454e-03
-1.4662e+01     6.3958e+00  2.7960e-02 -6.3958e+00 -2.8170e-02  3.0869e+00  9.7058e-03 -3.0869e+00 -9.6628e-03
-1.4623e+01     7.5092e+00  2.3900e-02 -7.5092e+00 -2.4432e-02  3.3529e+00  1.0698e-02 -3.3529e+00 -1.0669e-02
-1.4585e+01     5.9876e+00  1.4453e-02 -5.9876e+00 -1.4535e-02  3.6112e+00  1.1432e-02 -3.6112e+00 -1.1415e-02
-1.4547e+01     6.8967e+00  2.0781e-02 -6.8967e+00 -1.8531e-02  3.8577e+00  1.2106e-02 -3.8577e+00 -1.2048e-02
-1.4508e+01     6.2374e+00  1.9224e-02 -6.2374e+00 -1.7968e-02  4.1090e+00  1.2872e-02 -4.1090e+00 -1.2746e-02
-1.4470e+01     6.3171e+00  1.9132e-02 -6.3171e+00 -1.8096e-02  4.3493e+00  1.3606e-02 -4.3493e+00 -1.3436e-02
-1.4432e+01     3.5351e+01  1.3558e-01 -3.5351e+01 -1.4250e-01  5.1466e+00  1.6566e-02 -5.1466e+00 -1.6509e-02
-1.4393e+01     5.1970e+00  2.3361e-02 -5.1970e+00 -2.1960e-02  5.9225e+00  1.9607e-02 -5.9225e+00 -1.9656e-02
-1.4355e+01     1.6200e+01  6.6295e-02 -1.6200e+01 -6.0594e-02  6.3319e+00  2.1323e-02 -6.3319e+00 -2.1236e-02
-1.4317e+01     7.8627e+00  2.8250e-02 -7.8627e+00 -4.4564e-02  6.7924e+00  2.3132e-02 -6.7924e+00 -2.3248e-02
-1.4278e+01     5.7926e+00  3.4807e-02 -5.7926e+00 -3.7431e-02  7.0536e+00  2.4338e-02 -7.0536e+00 -2.4817e-02
-1.4240e+01     9.7263e+00  5.9142e-02 -9.7263e+00 -6.3607e-02  7.3506e+00  2.6136e-02 -7.3506e+00 -2.6750e-02
-1.4202e+01     9.1903e+00  5.6352e-02 -9.1903e+00 -6.1633e-02  7.7126e+00  2.8346e-02 -7.7126e+00 -2.9147e-02
-1.4163e+01     1.0038e+01  8.6550e-02 -1.0038e+01 -7.9049e-02  8.0805e+00  3.1081e-02 -8.0805e+00 -3.1839e-02
-1.4125e+01     7.1209e+00  1.0281e-01 -7.1209e+00 -9.4185e-02  8.4088e+00  3.4704e-02 -8.4088e+00 -3.5154e-02
-1.4087e+01     1.0015e+01  1.9613e-01 -1.0015e+01 -1.6669e-01  8.7367e+00  4.0424e-02 -8.7367e+00 -4.0145e-02
-1.4048e+01     6.4695e+00  1.2389e-01 -6.4695e+00 -1.1383e-01  9.0521e+00  4.6548e-02 -9.0521e+00 -4.5513e-02
-1.4010e+01     6.8563e+00  9.5835e-02 -6.8563e+00 -1.0236e-01  9.3071e+00  5.0752e-02 -9.3071e+00 -4.9650e-02
-1.3972e+01     6.2646e+00  5.3041e-02 -6.2646e+00 -5.9717e-02  9.5582e+00  5.3601e-02 -9.5582e+00 -5.2751e-02
-1.3933e+01     1.7401e+01  1.0922e-01 -1.7401e+01 -8.3596e-02  1.0011e+01  5.6706e-02 -1.0011e+01 -5.5493e-02
-1.3895e+01     1.0134e+01  6.2013e-02 -1.0134e+01 -6.4896e-02  1.0538e+01  5.9982e-02 -1.0538e+01 -5.8335e-02
-1.3857e+01     1.1800e+01  1.1374e-01 -1.1800e+01 -1.1334e-01  1.0958e+01  6.3345e-02 -1.0958e+01 -6.1745e-02
-1.3818e+01     1.1407e+01  6.2610e-02 -1.1407e+01 -8.9633e-02  1.1402e+01  6.6720e-02 -1.1402e+01 -6.5629e-02
-1.3780e+01     5.7945e+00  2.7704e-02 -5.7945e+00 -3.5841e-02  1.1731e+01  6.8448e-02 -1.1731e+01 -6.8030e-02
-1.3742e+01     6.9211e+00  5.4299e-02 -6.9211e+00 -6.6592e-02  1.1974e+01  7.0017e-02 -1.1974e+01 -6.9990e-02
