-5.0000e+00     1.9805e+01  1.7515e-01  2.3068e-01  7.9445e-03 -2.1147e+01 -1.6806e-01 -2.6967e-01 -1.8127e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     2.1116e+01  1.9694e-01  2.4907e-01  8.7196e-03 -2.0487e+01 -1.7131e-01 -2.7306e-01 -1.8895e-02  1.7022e-01  1.5478e-03  1.9956e-03  6.9318e-05 -1.7319e-01 -1.4117e-03 -2.2576e-03 -1.5400e-04
-4.9833e+00     1.9172e+01  1.9835e-01  2.1935e-01  7.8613e-03 -1.9855e+01 -1.7644e-01 -2.6600e-01 -1.9159e-02  3.3781e-01  3.1921e-03  3.9441e-03  1.3829e-04 -3.4100e-01 -2.8583e-03 -4.5000e-03 -3.1230e-04
-4.9750e+00     1.4275e+01  1.7070e-01  1.4617e-01  5.8880e-03 -1.5956e+01 -1.4553e-01 -2.0550e-01 -1.5571e-02  4.7694e-01  4.7272e-03  5.4645e-03  1.9548e-04 -4.8997e-01 -4.1975e-03 -6.4613e-03 -4.5677e-04
-4.9667e+00     1.8251e+01  2.3600e-01  1.8334e-01  7.4849e-03 -1.6816e+01 -1.6989e-01 -2.1095e-01 -1.7050e-02  6.1224e-01  6.4189e-03  6.8352e-03  2.5111e-04 -6.2629e-01 -5.5096e-03 -8.1936e-03 -5.9246e-04
-4.9583e+00     2.4219e+01  3.1191e-01  2.3055e-01  9.7312e-03 -2.1518e+01 -2.3826e-01 -2.6439e-01 -2.1350e-02  7.8891e-01  8.6981e-03  8.5568e-03  3.2273e-04 -7.8575e-01 -7.2074e-03 -1.0171e-02 -7.5220e-04
-4.9500e+00     2.8316e+01  3.6715e-01  2.6848e-01  1.0974e-02 -2.6332e+01 -2.7062e-01 -3.0791e-01 -2.5157e-02  1.0074e+00  1.1523e-02  1.0633e-02  4.0885e-04 -9.8479e-01 -9.3242e-03 -1.2552e-02 -9.4565e-04
-4.9417e+00     2.6077e+01  3.2046e-01  2.7242e-01  1.0259e-02 -2.7564e+01 -2.6746e-01 -3.3502e-01 -2.5409e-02  1.2337e+00  1.4383e-02  1.2883e-02  4.9718e-04 -1.2090e+00 -1.1562e-02 -1.5226e-02 -1.1560e-03
-4.9333e+00     2.2712e+01  2.7247e-01  2.4563e-01  9.4816e-03 -2.4946e+01 -2.3786e-01 -3.1973e-01 -2.2362e-02  1.4366e+00  1.6850e-02  1.5038e-02  5.7930e-04 -1.4274e+00 -1.3664e-02 -1.7950e-02 -1.3547e-03
-4.9250e+00     1.6543e+01  1.8192e-01  1.9416e-01  7.6497e-03 -1.7275e+01 -1.6481e-01 -2.3260e-01 -1.6809e-02  1.5999e+00  1.8740e-02  1.6867e-02  6.5056e-04 -1.6030e+00 -1.5339e-02 -2.0247e-02 -1.5177e-03
-4.9167e+00     1.8078e+01  1.8976e-01  2.1413e-01  8.5646e-03 -1.8654e+01 -1.7531e-01 -2.6099e-01 -1.9366e-02  1.7439e+00  2.0286e-02  1.8565e-02  7.1801e-04 -1.7525e+00 -1.6754e-02 -2.2300e-02 -1.6681e-03
-4.9083e+00     2.0876e+01  2.1122e-01  2.3751e-01  1.0252e-02 -2.1275e+01 -1.9921e-01 -3.0416e-01 -2.3399e-02  1.9060e+00  2.1954e-02  2.0444e-02  7.9628e-04 -1.9186e+00 -1.8312e-02 -2.4651e-02 -1.8460e-03
-4.9000e+00     2.8298e+01  3.1154e-01  3.0716e-01  1.4390e-02 -2.4943e+01 -2.4700e-01 -3.6459e-01 -2.8374e-02  2.1105e+00  2.4128e-02  2.2710e-02  8.9878e-04 -2.1109e+00 -2.0168e-02 -2.7433e-02 -2.0614e-03
-4.8917e+00     2.2676e+01  2.7839e-01  2.6253e-01  1.0692e-02 -2.2297e+01 -2.5062e-01 -3.1659e-01 -2.4686e-02  2.3226e+00  2.6582e-02  2.5079e-02  1.0031e-03 -2.3074e+00 -2.2238e-02 -3.0267e-02 -2.2821e-03
-4.8833e+00     1.4850e+01  1.9863e-01  1.9333e-01  6.8261e-03 -1.6274e+01 -1.8908e-01 -2.3170e-01 -1.7571e-02  2.4787e+00  2.8566e-02  2.6976e-02  1.0760e-03 -2.4678e+00 -2.4067e-02 -3.2547e-02 -2.4579e-03
-4.8750e+00     1.9942e+01  2.5519e-01  3.2694e-01  1.0991e-02 -1.5171e+01 -1.7795e-01 -2.2322e-01 -1.4999e-02  2.6234e+00  3.0454e-02  2.9140e-02  1.1501e-03 -2.5986e+00 -2.5594e-02 -3.4440e-02 -2.5933e-03
-4.8667e+00     2.3930e+01  2.8626e-01  4.0097e-01  1.2766e-02 -2.5374e+01 -2.8172e-01 -4.2755e-01 -2.6660e-02  2.8059e+00  3.2707e-02  3.2168e-02  1.2489e-03 -2.7673e+00 -2.7506e-02 -3.7147e-02 -2.7666e-03
-4.8583e+00     2.4907e+01  2.7178e-01  3.1091e-01  1.3648e-02 -2.5446e+01 -2.8997e-01 -3.9595e-01 -2.9179e-02  3.0090e+00  3.5028e-02  3.5129e-02  1.3588e-03 -2.9787e+00 -2.9884e-02 -4.0572e-02 -2.9989e-03
-4.8500e+00     1.8877e+01  2.3558e-01  2.7095e-01  9.3814e-03 -2.5298e+01 -2.9102e-01 -3.5196e-01 -3.1323e-02  3.1912e+00  3.7138e-02  3.7549e-02  1.4546e-03 -3.1897e+00 -3.2301e-02 -4.3683e-02 -3.2506e-03
-4.8417e+00     1.3307e+01  1.5884e-01  1.7170e-01  6.1433e-03 -1.5904e+01 -1.9372e-01 -2.3248e-01 -1.9061e-02  3.3250e+00  3.8779e-02  3.9391e-02  1.5192e-03 -3.3611e+00 -3.4317e-02 -4.6115e-02 -3.4602e-03
-4.8333e+00     1.1377e+01  1.3071e-01  1.3595e-01  5.2952e-03 -1.2445e+01 -1.3423e-01 -1.6302e-01 -1.4927e-02  3.4277e+00  3.9983e-02  4.0670e-02  1.5668e-03 -3.4791e+00 -3.5682e-02 -4.7760e-02 -3.6016e-03
