-5.0000e+00     1.8727e+01  2.7092e-02  1.4391e-02  6.8696e-02  1.6367e-02 -1.8728e+01 -2.7095e-02 -1.4393e-02 -6.8700e-02 -1.6368e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     2.3913e+01  3.2983e-02  1.9088e-02  8.2731e-02  2.0633e-02 -2.3914e+01 -3.2985e-02 -1.9090e-02 -8.2734e-02 -2.0634e-02  1.7737e-01  2.4990e-04  1.3927e-04  6.2990e-04  1.5391e-04 -1.7738e-01 -2.4992e-04 -1.3928e-04 -6.2993e-04 -1.5392e-04
-4.9833e+00     2.1751e+01  2.7943e-02  1.8146e-02  7.3221e-02  1.9357e-02 -2.1750e+01 -2.7943e-02 -1.8146e-02 -7.3219e-02 -1.9357e-02  3.6732e-01  5.0333e-04  2.9415e-04  1.2786e-03  3.2026e-04 -3.6733e-01 -5.0336e-04 -2.9417e-04 -1.2786e-03 -3.2027e-04
-4.9750e+00     1.7932e+01  2.1889e-02  1.6253e-02  6.0603e-02  1.6098e-02 -1.7931e+01 -2.1889e-02 -1.6253e-02 -6.0600e-02 -1.6098e-02  5.3239e-01  7.1062e-04  4.3724e-04  1.8353e-03  4.6774e-04 -5.3240e-01 -7.1065e-04 -4.3726e-04 -1.8353e-03 -4.6775e-04
-4.9667e+00     2.1259e+01  2.7322e-02  2.1274e-02  9.3636e-02  1.8930e-02 -2.1259e+01 -2.7323e-02 -2.1274e-02 -9.3633e-02 -1.8930e-02  6.9541e-01  9.1532e-04  5.9335e-04  2.4769e-03  6.1345e-04 -6.9541e-01 -9.1536e-04 -5.9335e-04 -2.4769e-03 -6.1346e-04
-4.9583e+00     1.9855e+01  2.7646e-02  2.1468e-02  8.0524e-02  1.7684e-02 -1.9854e+01 -2.7646e-02 -2.1467e-02 -8.0519e-02 -1.7683e-02  8.6643e-01  1.1440e-03  7.7114e-04  3.2013e-03  7.6576e-04 -8.6643e-01 -1.1440e-03 -7.7114e-04 -3.2013e-03 -7.6577e-04
-4.9500e+00     1.6683e+01  2.5144e-02  1.9845e-02  6.8184e-02  1.4634e-02 -1.6682e+01 -2.5145e-02 -1.9844e-02 -6.8181e-02 -1.4633e-02  1.0184e+00  1.3636e-03  9.4299e-04  3.8199e-03  9.0019e-04 -1.0184e+00 -1.3636e-03 -9.4298e-04 -3.8198e-03 -9.0019e-04
-4.9417e+00     1.7687e+01  2.5773e-02  2.1806e-02  6.7782e-02  1.4701e-02 -1.7689e+01 -2.5777e-02 -2.1809e-02 -6.7789e-02 -1.4703e-02  1.1614e+00  1.5754e-03  1.1162e-03  4.3855e-03  1.0222e-03 -1.1614e+00 -1.5754e-03 -1.1163e-03 -4.3854e-03 -1.0222e-03
-4.9333e+00     2.9569e+01  4.2861e-02  5.1129e-02  1.4969e-01  2.8529e-02 -2.9583e+01 -4.2891e-02 -5.1169e-02 -1.4981e-01 -2.8545e-02  1.3580e+00  1.8609e-03  1.4196e-03  5.2901e-03  1.2020e-03 -1.3580e+00 -1.8611e-03 -1.4198e-03 -5.2906e-03 -1.2021e-03
-4.9250e+00     1.6722e+01  2.3594e-02  2.1516e-02  6.3682e-02  1.4664e-02 -1.6720e+01 -2.3594e-02 -2.1513e-02 -6.3675e-02 -1.4662e-02  1.5505e+00  2.1373e-03  1.7218e-03  6.1777e-03  1.3817e-03 -1.5506e+00 -2.1376e-03 -1.7222e-03 -6.1787e-03 -1.3819e-03
