-5.0000e+00     1.8051e+01  6.1878e-02  6.3445e-02  1.2419e-01  8.1052e-03 -1.1974e+01 -4.4490e-02 -3.3629e-02 -9.0359e-02 -7.2785e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     1.7091e+01  5.5963e-02  5.0791e-02  1.0551e-01  8.5068e-03 -1.5558e+01 -5.2536e-02 -4.8461e-02 -1.1675e-01 -8.7551e-03  1.4618e-01  4.9019e-04  4.7519e-04  9.5548e-04  6.9102e-05 -1.1453e-01 -4.0360e-04 -3.4148e-04 -8.6150e-04 -6.6696e-05
-4.9833e+00     1.5540e+01  5.0153e-02  4.8637e-02  1.1269e-01  8.3617e-03 -1.6623e+01 -5.1531e-02 -4.5464e-02 -1.1322e-01 -9.6539e-03  2.8192e-01  9.3160e-04  8.8879e-04  1.8632e-03  1.3927e-04 -2.4839e-01 -8.3650e-04 -7.3218e-04 -1.8181e-03 -1.4327e-04
-4.9750e+00     1.3018e+01  4.5185e-02  4.0840e-02  9.4438e-02  8.1373e-03 -1.6638e+01 -5.6691e-02 -4.7087e-02 -1.3571e-01 -1.2548e-02  4.0071e-01  1.3282e-03  1.2610e-03  2.7248e-03  2.0790e-04 -3.8675e-01 -1.2867e-03 -1.1172e-03 -2.8536e-03 -2.3563e-04
-4.9667e+00     1.7247e+01  6.3759e-02  4.3389e-02  1.3166e-01  1.4904e-02 -1.5788e+01 -5.5544e-02 -4.1888e-02 -1.2882e-01 -1.2889e-02  5.2660e-01  1.7814e-03  1.6114e-03  3.6653e-03  3.0375e-04 -5.2163e-01 -1.7535e-03 -1.4873e-03 -3.9539e-03 -3.4144e-04
-4.9583e+00     1.8613e+01  6.9872e-02  4.5445e-02  1.4826e-01  1.5411e-02 -1.5168e+01 -5.4540e-02 -3.7084e-02 -1.2578e-01 -1.2860e-02  6.7577e-01  2.3372e-03  1.9809e-03  4.8297e-03  4.2985e-04 -6.5040e-01 -2.2115e-03 -1.8158e-03 -5.0130e-03 -4.4855e-04
-4.9500e+00     2.0801e+01  8.3972e-02  5.3015e-02  1.6214e-01  1.3296e-02 -1.8037e+01 -7.0247e-02 -4.1536e-02 -1.5066e-01 -1.3169e-02  8.3973e-01  2.9772e-03  2.3905e-03  6.1209e-03  5.4926e-04 -7.8852e-01 -2.7305e-03 -2.1428e-03 -6.1629e-03 -5.5682e-04
-4.9417e+00     2.0393e+01  7.8277e-02  5.5202e-02  1.7121e-01  1.2337e-02 -2.2663e+01 -8.6564e-02 -5.2426e-02 -1.9851e-01 -1.4630e-02  1.0111e+00  3.6521e-03  2.8406e-03  7.5076e-03  6.5589e-04 -9.5782e-01 -3.3828e-03 -2.5337e-03 -7.6153e-03 -6.7246e-04
-4.9333e+00     1.9114e+01  7.2532e-02  5.2127e-02  1.4806e-01  1.1261e-02 -1.9569e+01 -7.3237e-02 -5.0819e-02 -1.8647e-01 -1.2637e-02  1.1754e+00  4.2794e-03  3.2871e-03  8.8357e-03  7.5406e-04 -1.1335e+00 -4.0476e-03 -2.9631e-03 -9.2167e-03 -7.8588e-04
-4.9250e+00     1.6016e+01  6.1567e-02  4.0689e-02  1.1094e-01  1.0690e-02 -1.8889e+01 -6.5870e-02 -5.1456e-02 -1.7227e-01 -1.2549e-02  1.3216e+00  4.8372e-03  3.6732e-03  9.9130e-03  8.4537e-04 -1.2935e+00 -4.6262e-03 -3.3886e-03 -1.0709e-02 -8.9065e-04
