-5.0000e+00     1.8727e+01  3.0068e-02  3.2988e-02  1.0519e-01  1.1079e-02 -1.8728e+01 -3.0070e-02 -3.2992e-02 -1.0520e-01 -1.1080e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     2.3913e+01  4.4770e-02  4.3103e-02  1.4822e-01  1.4592e-02 -2.3914e+01 -4.4772e-02 -4.3108e-02 -1.4823e-01 -1.4593e-02  1.7737e-01  3.1131e-04  3.1652e-04  1.0541e-03  1.0679e-04 -1.7738e-01 -3.1133e-04 -3.1656e-04 -1.0542e-03 -1.0679e-04
-4.9833e+00     2.1751e+01  4.1800e-02  4.2616e-02  1.2094e-01  1.4444e-02 -2.1750e+01 -4.1799e-02 -4.2618e-02 -1.2094e-01 -1.4444e-02  3.6732e-01  6.7141e-04  6.7309e-04  2.1738e-03  2.2757e-04 -3.6733e-01 -6.7144e-04 -6.7315e-04 -2.1738e-03 -2.2758e-04
-4.9750e+00     1.7932e+01  3.5247e-02  3.9933e-02  7.9888e-02  1.3141e-02 -1.7931e+01 -3.5246e-02 -3.9935e-02 -7.9882e-02 -1.3141e-02  5.3239e-01  9.9191e-04  1.0165e-03  3.0092e-03  3.4232e-04 -5.3240e-01 -9.9192e-04 -1.0166e-03 -3.0092e-03 -3.4233e-04
-4.9667e+00     2.1259e+01  4.5527e-02  5.0663e-02  1.1168e-01  1.9050e-02 -2.1259e+01 -4.5528e-02 -5.0665e-02 -1.1167e-01 -1.9051e-02  6.9541e-01  1.3279e-03  1.3933e-03  3.8060e-03  4.7622e-04 -6.9541e-01 -1.3279e-03 -1.3934e-03 -3.8060e-03 -4.7624e-04
-4.9583e+00     1.9855e+01  5.0646e-02  5.1544e-02  9.6622e-02  1.8760e-02 -1.9854e+01 -5.0646e-02 -5.1544e-02 -9.6618e-02 -1.8760e-02  8.6643e-01  1.7280e-03  1.8185e-03  4.6725e-03  6.3350e-04 -8.6643e-01 -1.7280e-03 -1.8186e-03 -4.6724e-03 -6.3352e-04
-4.9500e+00     1.6683e+01  5.0153e-02  4.6514e-02  8.0910e-02  1.4332e-02 -1.6682e+01 -5.0152e-02 -4.6516e-02 -8.0907e-02 -1.4331e-02  1.0184e+00  2.1473e-03  2.2264e-03  5.4110e-03  7.7116e-04 -1.0184e+00 -2.1473e-03 -2.2265e-03 -5.4109e-03 -7.7117e-04
-4.9417e+00     1.7687e+01  5.6666e-02  4.7011e-02  9.0624e-02  1.3515e-02 -1.7689e+01 -5.6671e-02 -4.7017e-02 -9.0642e-02 -1.3516e-02  1.1614e+00  2.5916e-03  2.6154e-03  6.1245e-03  8.8699e-04 -1.1614e+00 -2.5916e-03 -2.6156e-03 -6.1245e-03 -8.8700e-04
-4.9333e+00     2.9569e+01  9.3995e-02  9.1585e-02  1.4516e-01  1.8725e-02 -2.9583e+01 -9.4055e-02 -9.1662e-02 -1.4514e-01 -1.8735e-02  1.3580e+00  3.2183e-03  3.1920e-03  7.1053e-03  1.0211e-03 -1.3580e+00 -3.2186e-03 -3.1924e-03 -7.1053e-03 -1.0212e-03
-4.9250e+00     1.6722e+01  5.7839e-02  4.7761e-02  8.4945e-02  1.2802e-02 -1.6720e+01 -5.7834e-02 -4.7759e-02 -8.4930e-02 -1.2801e-02  1.5505e+00  3.8499e-03  3.7716e-03  8.0625e-03  1.1522e-03 -1.5506e+00 -3.8504e-03 -3.7724e-03 -8.0623e-03 -1.1523e-03
