-5.0000e+00     1.7646e+01  1.6836e-02  2.0370e-02  2.6646e-02  1.1232e-02 -1.2673e+01 -1.5299e-02 -1.9976e-02 -1.6514e-02 -8.8789e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     1.3898e+01  1.4288e-02  1.7769e-02  1.8235e-02  1.0936e-02 -1.0990e+01 -1.3126e-02 -1.7454e-02 -1.5018e-02 -7.9824e-03  1.3121e-01  1.2947e-04  1.5865e-04  1.8669e-04  9.2215e-05 -9.8432e-02 -1.1824e-04 -1.5570e-04 -1.3116e-04 -7.0138e-05
-4.9833e+00     1.3249e+01  1.4341e-02  1.8171e-02  1.5339e-02  9.9479e-03 -1.3661e+01 -1.5041e-02 -2.0711e-02 -1.9381e-02 -1.1143e-02  2.4414e-01  2.4856e-04  3.0815e-04  3.2635e-04  1.7909e-04 -2.0097e-01 -2.3541e-04 -3.1445e-04 -2.7426e-04 -1.4969e-04
-4.9750e+00     1.2273e+01  1.3026e-02  1.7772e-02  1.4785e-02  1.0263e-02 -2.0892e+01 -1.8410e-02 -2.1724e-02 -2.6981e-02 -2.0533e-02  3.5030e-01  3.6240e-04  4.5767e-04  4.5166e-04  2.6316e-04 -3.4470e-01 -3.7456e-04 -4.9097e-04 -4.6711e-04 -2.8146e-04
-4.9667e+00     1.8587e+01  1.5648e-02  1.9803e-02  2.1544e-02  2.0447e-02 -2.1785e+01 -1.8986e-02 -2.1917e-02 -3.2401e-02 -1.9950e-02  4.7867e-01  4.8168e-04  6.1397e-04  6.0278e-04  3.9090e-04 -5.2222e-01 -5.3012e-04 -6.7250e-04 -7.1412e-04 -4.4986e-04
-4.9583e+00     2.1820e+01  1.7362e-02  1.9891e-02  2.8939e-02  2.3339e-02 -2.7294e+01 -2.1699e-02 -2.3398e-02 -4.9829e-02 -2.1672e-02  6.4676e-01  6.1899e-04  7.7909e-04  8.1277e-04  5.7304e-04 -7.2638e-01 -6.9936e-04 -8.6100e-04 -1.0562e-03 -6.2300e-04
-4.9500e+00     2.2155e+01  1.7489e-02  1.9419e-02  3.2238e-02  2.0604e-02 -1.7881e+01 -1.3487e-02 -1.1969e-02 -4.2035e-02 -1.7695e-02  8.2968e-01  7.6396e-04  9.4260e-04  1.0673e-03  7.5583e-04 -9.1430e-01 -8.4572e-04 -1.0081e-03 -1.4383e-03 -7.8675e-04
-4.9417e+00     1.6225e+01  1.1397e-02  1.0364e-02  3.6044e-02  1.4818e-02 -2.1747e+01 -1.4070e-02 -1.3603e-02 -5.4135e-02 -1.7102e-02  9.8933e-01  8.8412e-04  1.0665e-03  1.3513e-03  9.0318e-04 -1.0791e+00 -9.6035e-04 -1.1145e-03 -1.8383e-03 -9.3150e-04
-4.9333e+00     1.8575e+01  1.2956e-02  1.1099e-02  4.7218e-02  1.7062e-02 -2.6485e+01 -1.4075e-02 -1.2887e-02 -5.8421e-02 -2.1393e-02  1.1341e+00  9.8542e-04  1.1558e-03  1.6976e-03  1.0358e-03 -1.2798e+00 -1.0774e-03 -1.2247e-03 -2.3066e-03 -1.0916e-03
-4.9250e+00     2.1487e+01  1.2897e-02  1.2042e-02  6.3692e-02  1.5694e-02 -1.8698e+01 -1.2110e-02 -1.1624e-02 -5.0157e-02 -1.5193e-02  1.3007e+00  1.0930e-03  1.2520e-03  2.1590e-03  1.1720e-03 -1.4677e+00 -1.1863e-03 -1.3266e-03 -2.7582e-03 -1.2438e-03
-4.9167e+00     1.8885e+01  1.1595e-02  1.1198e-02  5.2492e-02  1.3757e-02 -3.4453e+01 -2.0703e-02 -2.0154e-02 -7.9374e-02 -2.9417e-02  1.4687e+00  1.1948e-03  1.3487e-03  2.6423e-03  1.2946e-03 -1.6888e+00 -1.3228e-03 -1.4588e-03 -3.2970e-03 -1.4294e-03
-4.9083e+00     2.1183e+01  1.3308e-02  1.3540e-02  5.7198e-02  1.6806e-02 -1.9685e+01 -1.3097e-02 -1.0866e-02 -4.4813e-02 -2.1827e-02  1.6353e+00  1.2984e-03  1.4516e-03  3.0986e-03  1.4217e-03 -1.9140e+00 -1.4634e-03 -1.5879e-03 -3.8136e-03 -1.6425e-03
-4.9000e+00     4.0811e+01  2.3771e-02  2.2881e-02  9.2132e-02  3.3174e-02 -1.3042e+01 -7.2732e-03 -9.4517e-03 -3.6225e-02 -2.3348e-02  1.8932e+00  1.4527e-03  1.6031e-03  3.7198e-03  1.6296e-03 -2.0502e+00 -1.5482e-03 -1.6724e-03 -4.1507e-03 -1.8305e-03
-4.8917e+00     1.3719e+01  8.3367e-03  8.9247e-03  3.3550e-02  1.9058e-02 -1.6050e+01 -8.5178e-03 -9.4511e-03 -3.8796e-02 -2.8433e-02  2.1201e+00  1.5862e-03  1.7354e-03  4.2426e-03  1.8469e-03 -2.1712e+00 -1.6139e-03 -1.7510e-03 -4.4628e-03 -2.0459e-03
-4.8833e+00     1.5112e+01  7.8029e-03  9.5793e-03  3.9090e-02  2.7739e-02 -1.4643e+01 -8.0114e-03 -8.6740e-03 -2.5929e-02 -1.9284e-02  2.2400e+00  1.6534e-03  1.8124e-03  4.5447e-03  2.0415e-03 -2.2988e+00 -1.6826e-03 -1.8264e-03 -4.7320e-03 -2.2443e-03
