-5.0000e+00     2.6806e+01  5.2922e-02  5.9134e-01  2.4030e-02  5.6169e-02 -2.7174e+01 -5.7913e-02 -5.5548e-01 -2.8146e-02 -6.3463e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     4.0938e+01  8.7634e-02  1.0319e+00  3.8885e-02  7.1114e-02 -2.8731e+01 -5.9250e-02 -5.9503e-01 -2.8296e-02 -5.2275e-02  2.8180e-01  5.8468e-04  6.7523e-03  2.6171e-04  5.2946e-04 -2.3255e-01 -4.8737e-04 -4.7858e-03 -2.3478e-04 -4.8144e-04
-4.9833e+00     3.3219e+01  9.3997e-02  8.0851e-01  3.9942e-02  4.9615e-02 -4.0114e+01 -9.2295e-02 -8.8540e-01 -4.7383e-02 -6.2546e-02  5.9027e-01  1.3402e-03  1.4408e-02  5.8961e-04  1.0317e-03 -5.1892e-01 -1.1178e-03 -1.0944e-02 -5.4959e-04 -9.5906e-04
-4.9750e+00     2.7639e+01  7.8903e-02  5.3363e-01  4.2180e-02  3.2262e-02 -2.7681e+01 -8.6135e-02 -5.6780e-01 -3.6571e-02 -3.9116e-02  8.4343e-01  2.0594e-03  1.9991e-02  9.3122e-04  1.3723e-03 -8.0093e-01 -1.8600e-03 -1.6989e-02 -8.9882e-04 -1.3819e-03
-4.9667e+00     2.8804e+01  7.8368e-02  4.5977e-01  4.6983e-02  2.3651e-02 -2.3780e+01 -7.9943e-02 -4.2044e-01 -3.5396e-02 -2.9443e-02  1.0782e+00  2.7136e-03  2.4123e-02  1.3021e-03  1.6048e-03 -1.0150e+00 -2.5508e-03 -2.1100e-02 -1.1982e-03 -1.6671e-03
-4.9583e+00     2.8350e+01  8.8188e-02  4.0809e-01  4.5199e-02  1.8356e-02 -2.7023e+01 -7.9067e-02 -3.7074e-01 -4.4358e-02 -1.9698e-02  1.3160e+00  3.4065e-03  2.7733e-02  1.6856e-03  1.7796e-03 -1.2263e+00 -3.2122e-03 -2.4391e-02 -1.5299e-03 -1.8715e-03
-4.9500e+00     2.3508e+01  7.9582e-02  2.9373e-01  3.5294e-02  1.3727e-02 -2.7781e+01 -8.7364e-02 -3.3916e-01 -4.3991e-02 -1.6652e-02  1.5317e+00  4.1043e-03  3.0653e-02  2.0204e-03  1.9130e-03 -1.4543e+00 -3.9046e-03 -2.7344e-02 -1.8974e-03 -2.0228e-03
-4.9417e+00     1.8482e+01  6.7471e-02  2.0654e-01  2.8560e-02  9.9309e-03 -2.5720e+01 -9.0488e-02 -2.9091e-01 -3.6556e-02 -1.3093e-02  1.7063e+00  4.7160e-03  3.2734e-02  2.2860e-03  2.0114e-03 -1.6768e+00 -4.6444e-03 -2.9965e-02 -2.2325e-03 -2.1465e-03
-4.9333e+00     1.6975e+01  7.0855e-02  1.7182e-01  2.6059e-02  7.8495e-03 -2.0389e+01 -7.9771e-02 -2.1983e-01 -2.8736e-02 -1.0100e-02  1.8538e+00  5.2914e-03  3.4308e-02  2.5132e-03  2.0854e-03 -1.8686e+00 -5.3526e-03 -3.2089e-02 -2.5041e-03 -2.2430e-03
-4.9250e+00     1.6837e+01  8.6116e-02  1.5465e-01  2.6078e-02  6.2589e-03 -1.7057e+01 -7.8263e-02 -1.6616e-01 -2.4978e-02 -7.3050e-03  1.9945e+00  5.9444e-03  3.5666e-02  2.7301e-03  2.1441e-03 -2.0244e+00 -6.0100e-03 -3.3695e-02 -2.7275e-03 -2.3154e-03
-4.9167e+00     1.7226e+01  1.0575e-01  1.5862e-01  2.8688e-02  5.5333e-03 -1.6904e+01 -9.2328e-02 -1.5413e-01 -2.5057e-02 -6.0829e-03  2.1362e+00  6.7425e-03  3.6969e-02  2.9579e-03  2.1931e-03 -2.1657e+00 -6.7196e-03 -3.5027e-02 -2.9357e-03 -2.3711e-03
-4.9083e+00     2.8413e+01  1.7196e-01  2.5453e-01  4.1274e-02  7.0483e-03 -1.6517e+01 -1.0531e-01 -1.5952e-01 -2.5586e-02 -5.1328e-03  2.3260e+00  7.8977e-03  3.8687e-02  3.2489e-03  2.2455e-03 -2.3047e+00 -7.5417e-03 -3.6332e-02 -3.1463e-03 -2.4177e-03
-4.9000e+00     3.0812e+01  1.9054e-01  3.2800e-01  4.2130e-02  7.4759e-03 -2.4090e+01 -1.5872e-01 -2.2418e-01 -3.5053e-02 -5.8909e-03  2.5724e+00  9.4055e-03  4.1110e-02  3.5959e-03  2.3059e-03 -2.4736e+00 -8.6400e-03 -3.7928e-02 -3.3986e-03 -2.4636e-03
-4.8917e+00     1.8042e+01  1.2619e-01  2.2977e-01  2.7489e-02  4.7633e-03 -3.0727e+01 -1.9185e-01 -3.7418e-01 -3.9838e-02 -7.2123e-03  2.7756e+00  1.0723e-02  4.3431e-02  3.8855e-03  2.3568e-03 -2.7016e+00 -1.0098e-02 -4.0417e-02 -3.7101e-03 -2.5181e-03
-4.8833e+00     1.7313e+01  1.1504e-01  2.4091e-01  2.3522e-02  4.1677e-03 -2.0981e+01 -1.4275e-01 -3.0198e-01 -2.9402e-02 -5.2310e-03  2.9227e+00  1.1726e-02  4.5388e-02  4.0976e-03  2.3940e-03 -2.9167e+00 -1.1490e-02 -4.3230e-02 -3.9981e-03 -2.5698e-03
-4.8750e+00     1.7083e+01  1.0962e-01  2.6126e-01  2.1562e-02  3.9025e-03 -1.5688e+01 -1.0484e-01 -2.4318e-01 -2.2211e-02 -3.8027e-03  3.0658e+00  1.2661e-02  4.7477e-02  4.2852e-03  2.4275e-03 -3.0693e+00 -1.2520e-02 -4.5498e-02 -4.2128e-03 -2.6074e-03
-4.8667e+00     2.0483e+01  1.1314e-01  2.8794e-01  2.6296e-02  4.1902e-03 -1.8809e+01 -1.1471e-01 -3.1357e-01 -2.4264e-02 -4.2074e-03  3.2220e+00  1.3588e-02  4.9762e-02  4.4843e-03  2.4612e-03 -3.2128e+00 -1.3433e-02 -4.7814e-02 -4.4061e-03 -2.6407e-03
-4.8583e+00     2.3484e+01  1.4247e-01  3.9148e-01  3.3660e-02  5.2551e-03 -1.9394e+01 -1.0850e-01 -3.2431e-01 -2.0877e-02 -4.0263e-03  3.4049e+00  1.4651e-02  5.2588e-02  4.7337e-03  2.5005e-03 -3.3717e+00 -1.4362e-02 -5.0467e-02 -4.5939e-03 -2.6750e-03
-4.8500e+00     3.5298e+01  2.3057e-01  6.3934e-01  4.7187e-02  8.0267e-03 -2.6397e+01 -1.4116e-01 -5.0552e-01 -3.5787e-02 -5.6050e-03  3.6494e+00  1.6203e-02  5.6876e-02  5.0700e-03  2.5557e-03 -3.5622e+00 -1.5400e-02 -5.3919e-02 -4.8296e-03 -2.7150e-03
-4.8417e+00     2.5707e+01  1.4850e-01  5.0857e-01  3.6505e-02  5.5292e-03 -3.7565e+01 -2.5250e-01 -8.7594e-01 -3.8652e-02 -8.9340e-03  3.9032e+00  1.7779e-02  6.1651e-02  5.4181e-03  2.6121e-03 -3.8282e+00 -1.7038e-02 -5.9665e-02 -5.1393e-03 -2.7755e-03
-4.8333e+00     2.9719e+01  2.0390e-01  7.7013e-01  3.5086e-02  7.7492e-03 -3.0867e+01 -1.9364e-01 -6.6773e-01 -3.9128e-02 -6.4456e-03  4.1337e+00  1.9245e-02  6.6970e-02  5.7159e-03  2.6674e-03 -4.1129e+00 -1.8894e-02 -6.6087e-02 -5.4628e-03 -2.8395e-03
-4.8250e+00     3.8093e+01  2.8167e-01  1.0509e+00  4.4976e-02  9.8044e-03 -2.9582e+01 -2.0177e-01 -6.6193e-01 -3.8161e-02 -6.4203e-03  4.4158e+00  2.1265e-02  7.4545e-02  6.0489e-03  2.7404e-03 -4.3643e+00 -2.0538e-02 -7.1618e-02 -5.7843e-03 -2.8930e-03
-4.8167e+00     3.9568e+01  2.6459e-01  8.6555e-01  3.9131e-02  8.0909e-03 -3.4698e+01 -2.5225e-01 -8.1949e-01 -3.7413e-02 -7.5460e-03  4.7389e+00  2.3537e-02  8.2517e-02  6.3988e-03  2.8148e-03 -4.6317e+00 -2.2427e-02 -7.7780e-02 -6.0987e-03 -2.9511e-03
-4.8083e+00     2.2766e+01  1.2027e-01  3.3212e-01  1.9481e-02  3.2967e-03 -2.7822e+01 -1.6620e-01 -4.3368e-01 -2.6867e-02 -4.4664e-03  4.9982e+00  2.5138e-02  8.7499e-02  6.6426e-03  2.8622e-03 -4.8918e+00 -2.4168e-02 -8.2993e-02 -6.3661e-03 -3.0011e-03
-4.8000e+00     2.6165e+01  1.5453e-01  2.9473e-01  2.5449e-02  3.8021e-03 -2.3430e+01 -1.2604e-01 -2.8070e-01 -2.0991e-02 -3.1310e-03  5.2017e+00  2.6281e-02  9.0106e-02  6.8295e-03  2.8917e-03 -5.1050e+00 -2.5383e-02 -8.5964e-02 -6.5652e-03 -3.0327e-03
-4.7917e+00     2.9441e+01  1.8666e-01  2.4052e-01  3.0983e-02  4.1960e-03 -2.4093e+01 -1.2884e-01 -2.0020e-01 -2.6781e-02 -3.1266e-03  5.4330e+00  2.7701e-02  9.2333e-02  7.0642e-03  2.9250e-03 -5.3027e+00 -2.6444e-02 -8.7965e-02 -6.7639e-03 -3.0587e-03
-4.7833e+00     2.8418e+01  2.0749e-01  1.8637e-01  2.9747e-02  4.0105e-03 -2.6370e+01 -1.5413e-01 -1.5260e-01 -3.0023e-02 -3.3724e-03  5.6737e+00  2.9340e-02  9.4108e-02  7.3169e-03  2.9591e-03 -5.5126e+00 -2.7621e-02 -8.9432e-02 -7.0002e-03 -3.0857e-03
