-5.0000e+00     1.8051e+01  1.2201e-02  5.3465e-03  1.0647e-03 -1.1974e+01 -1.6469e-02 -6.4147e-03 -3.8133e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     1.7091e+01  1.1539e-02  5.0155e-03  1.1447e-03 -1.5558e+01 -1.8693e-02 -8.4910e-03 -4.4025e-03  1.4618e-01  9.8751e-05  4.3103e-05  9.1905e-06 -1.1453e-01 -1.4626e-04 -6.2004e-05 -3.4175e-05
-4.9833e+00     1.5540e+01  1.0752e-02  4.0127e-03  9.2999e-04 -1.6623e+01 -1.9672e-02 -9.5002e-03 -5.1979e-03  2.8192e-01  1.9148e-04  8.0658e-05  1.7821e-05 -2.4839e-01 -3.0585e-04 -1.3684e-04 -7.4110e-05
-4.9750e+00     1.3018e+01  9.1410e-03  3.0587e-03  7.1872e-04 -1.6638e+01 -1.9366e-02 -8.2820e-03 -4.2414e-03  4.0071e-01  2.7423e-04  1.1007e-04  2.4679e-05 -3.8675e-01 -4.6824e-04 -2.1081e-04 -1.1337e-04
-4.9667e+00     1.7247e+01  1.1582e-02  4.0581e-03  9.4445e-04 -1.5788e+01 -1.9037e-02 -7.6806e-03 -3.7845e-03  5.2660e-01  3.6043e-04  1.3968e-04  3.1597e-05 -5.2163e-01 -6.2799e-04 -2.7721e-04 -1.4676e-04
-4.9583e+00     1.8613e+01  1.2693e-02  4.2891e-03  1.0834e-03 -1.5168e+01 -1.8728e-02 -7.2119e-03 -3.5608e-03  6.7577e-01  4.6141e-04  1.7440e-04  4.0032e-05 -6.5040e-01 -7.8508e-04 -3.3916e-04 -1.7731e-04
-4.9500e+00     2.0801e+01  1.3474e-02  5.5353e-03  1.2019e-03 -1.8037e+01 -2.6518e-02 -9.0056e-03 -5.2524e-03  8.3973e-01  5.7026e-04  2.1527e-04  4.9538e-05 -7.8852e-01 -9.7329e-04 -4.0662e-04 -2.1398e-04
-4.9417e+00     2.0393e+01  1.3891e-02  5.0692e-03  1.1187e-03 -2.2663e+01 -3.3087e-02 -1.2001e-02 -6.4417e-03  1.0111e+00  6.8408e-04  2.5938e-04  5.9191e-05 -9.5782e-01 -1.2212e-03 -4.9400e-04 -2.6262e-04
-4.9333e+00     1.9114e+01  1.4132e-02  4.4676e-03  1.0624e-03 -1.9569e+01 -3.5542e-02 -9.5951e-03 -5.8060e-03  1.1754e+00  8.0065e-04  2.9905e-04  6.8264e-05 -1.1335e+00 -1.5067e-03 -5.8383e-04 -3.1357e-04
-4.9250e+00     1.6016e+01  1.1935e-02  3.7679e-03  1.0202e-03 -1.8889e+01 -3.4809e-02 -9.8464e-03 -5.3860e-03  1.3216e+00  9.0908e-04  3.3331e-04  7.6928e-05 -1.2935e+00 -1.7994e-03 -6.6471e-04 -3.6012e-04
-4.9167e+00     1.6912e+01  1.3017e-02  4.6466e-03  1.1160e-03 -1.7923e+01 -3.4282e-02 -1.0673e-02 -5.4546e-03  1.4585e+00  1.0129e-03  3.6831e-04  8.5814e-05 -1.4466e+00 -2.0868e-03 -7.5006e-04 -4.0522e-04
-4.9083e+00     1.7762e+01  1.5180e-02  5.7283e-03  1.2343e-03 -1.9093e+01 -3.6244e-02 -1.3069e-02 -5.6933e-03  1.6028e+00  1.1302e-03  4.1146e-04  9.5590e-05 -1.6006e+00 -2.3801e-03 -8.4882e-04 -4.5159e-04
-4.9000e+00     1.9340e+01  1.6731e-02  7.1320e-03  1.3880e-03 -2.2022e+01 -4.5786e-02 -1.6154e-02 -6.7731e-03  1.7571e+00  1.2629e-03  4.6496e-04  1.0650e-04 -1.7716e+00 -2.7214e-03 -9.7038e-04 -5.0345e-04
