-5.0000e+00     1.8727e+01  7.4408e-02  3.2495e-03 -1.8728e+01 -7.4421e-02 -3.2491e-03  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     2.3913e+01  8.8271e-02  4.3805e-03 -2.3914e+01 -8.8285e-02 -4.3797e-03  1.7737e-01  6.7670e-04  3.1739e-05 -1.7738e-01 -6.7681e-04 -3.1734e-05
-4.9833e+00     2.1751e+01  8.1949e-02  4.0916e-03 -2.1750e+01 -8.1959e-02 -4.0906e-03  3.6732e-01  1.3848e-03  6.6981e-05 -3.6733e-01 -1.3850e-03 -6.6968e-05
-4.9750e+00     1.7932e+01  7.2680e-02  3.4918e-03 -1.7931e+01 -7.2688e-02 -3.4908e-03  5.3239e-01  2.0280e-03  9.8525e-05 -5.3240e-01 -2.0283e-03 -9.8505e-05
-4.9667e+00     2.1259e+01  9.6669e-02  4.4987e-03 -2.1259e+01 -9.6681e-02 -4.4975e-03  6.9541e-01  2.7324e-03  1.3176e-04 -6.9541e-01 -2.7328e-03 -1.3173e-04
-4.9583e+00     1.9855e+01  9.4575e-02  4.2503e-03 -1.9854e+01 -9.4583e-02 -4.2491e-03  8.6643e-01  3.5280e-03  1.6816e-04 -8.6643e-01 -3.5284e-03 -1.6812e-04
-4.9500e+00     1.6683e+01  8.5495e-02  3.5487e-03 -1.6682e+01 -8.5505e-02 -3.5477e-03  1.0184e+00  4.2770e-03  2.0060e-04 -1.0184e+00 -4.2775e-03 -2.0055e-04
-4.9417e+00     1.7687e+01  8.6073e-02  3.5581e-03 -1.7689e+01 -8.6091e-02 -3.5576e-03  1.1614e+00  4.9907e-03  2.3016e-04 -1.1614e+00 -4.9913e-03 -2.3011e-04
-4.9333e+00     2.9569e+01  1.5972e-01  6.3126e-03 -2.9583e+01 -1.5984e-01 -6.3143e-03  1.3580e+00  6.0131e-03  2.7122e-04 -1.3580e+00 -6.0143e-03 -2.7117e-04
-4.9250e+00     1.6722e+01  8.7637e-02  3.4911e-03 -1.6720e+01 -8.7643e-02 -3.4898e-03  1.5505e+00  7.0420e-03  3.1200e-04 -1.5506e+00 -7.0438e-03 -3.1195e-04
-4.9167e+00     1.5375e+01  9.2936e-02  3.3475e-03 -1.5377e+01 -9.2960e-02 -3.3471e-03  1.6840e+00  7.7931e-03  3.4045e-04 -1.6842e+00 -7.7951e-03 -3.4039e-04
-4.9083e+00     2.1015e+01  1.3435e-01  4.1269e-03 -2.1017e+01 -1.3438e-01 -4.1260e-03  1.8354e+00  8.7386e-03  3.7154e-04 -1.8355e+00 -8.7407e-03 -3.7148e-04
-4.9000e+00     1.5950e+01  9.3354e-02  2.9878e-03 -1.5949e+01 -9.3360e-02 -2.9870e-03  1.9892e+00  9.6858e-03  4.0113e-04 -1.9893e+00 -9.6881e-03 -4.0107e-04
-4.8917e+00     2.0750e+01  1.0727e-01  4.0494e-03 -2.0751e+01 -1.0729e-01 -4.0484e-03  2.1418e+00  1.0520e-02  4.3041e-04 -2.1420e+00 -1.0523e-02 -4.3033e-04
-4.8833e+00     2.4347e+01  1.3330e-01  4.6132e-03 -2.4349e+01 -1.3332e-01 -4.6122e-03  2.3294e+00  1.1521e-02  4.6644e-04 -2.3296e+00 -1.1524e-02 -4.6636e-04
-4.8750e+00     3.0666e+01  1.6305e-01  6.1026e-03 -3.0668e+01 -1.6308e-01 -6.1017e-03  2.5583e+00  1.2754e-02  5.1102e-04 -2.5584e+00 -1.2757e-02 -5.1093e-04
-4.8667e+00     2.0012e+01  9.8938e-02  4.3942e-03 -2.0000e+01 -9.8864e-02 -4.3898e-03  2.7691e+00  1.3844e-02  5.5468e-04 -2.7692e+00 -1.3846e-02 -5.5457e-04
-4.8583e+00     8.8681e+00  3.9533e-02  1.5557e-03 -8.8688e+00 -3.9544e-02 -1.5554e-03  2.8892e+00  1.4420e-02  5.7943e-04 -2.8893e+00 -1.4422e-02 -5.7930e-04
-4.8500e+00     2.5762e+01  2.1400e-01  4.4138e-03 -2.5755e+01 -2.1392e-01 -4.4120e-03  3.0332e+00  1.5474e-02  6.0426e-04 -3.0333e+00 -1.5476e-02 -6.0412e-04
-4.8417e+00     2.8271e+01  1.6147e-01  5.4610e-03 -2.8271e+01 -1.6147e-01 -5.4597e-03  3.2580e+00  1.7036e-02  6.4534e-04 -3.2580e+00 -1.7038e-02 -6.4519e-04
-4.8333e+00     2.9645e+01  1.5939e-01  5.9268e-03 -2.9645e+01 -1.5941e-01 -5.9253e-03  3.4989e+00  1.8371e-02  6.9271e-04 -3.4990e+00 -1.8373e-02 -6.9254e-04
-4.8250e+00     2.3026e+01  1.1770e-01  4.5482e-03 -2.3024e+01 -1.1770e-01 -4.5464e-03  3.7180e+00  1.9523e-02  7.3628e-04 -3.7180e+00 -1.9525e-02 -7.3610e-04
-4.8167e+00     1.9798e+01  9.1427e-02  3.9768e-03 -1.9798e+01 -9.1429e-02 -3.9755e-03  3.8962e+00  2.0393e-02  7.7174e-04 -3.8962e+00 -2.0395e-02 -7.7155e-04
-4.8083e+00     1.9357e+01  7.6282e-02  3.8273e-03 -1.9357e+01 -7.6284e-02 -3.8261e-03  4.0590e+00  2.1091e-02  8.0421e-04 -4.0590e+00 -2.1093e-02 -8.0400e-04
-4.8000e+00     2.0461e+01  6.7034e-02  4.0557e-03 -2.0462e+01 -6.7038e-02 -4.0545e-03  4.2247e+00  2.1687e-02  8.3700e-04 -4.2247e+00 -2.1689e-02 -8.3678e-04
-4.7917e+00     2.9248e+01  9.2145e-02  5.6808e-03 -2.9247e+01 -9.2147e-02 -5.6789e-03  4.4314e+00  2.2349e-02  8.7750e-04 -4.4315e+00 -2.2351e-02 -8.7727e-04
-4.7833e+00     2.3163e+01  6.7132e-02  4.3924e-03 -2.3162e+01 -6.7130e-02 -4.3907e-03  4.6495e+00  2.3012e-02  9.1940e-04 -4.6495e+00 -2.3014e-02 -9.1916e-04
-4.7750e+00     2.2155e+01  5.8324e-02  3.8209e-03 -2.2155e+01 -5.8328e-02 -3.8196e-03  4.8380e+00  2.3534e-02  9.5357e-04 -4.8380e+00 -2.3536e-02 -9.5331e-04
-4.7667e+00     2.3151e+01  5.4131e-02  3.6929e-03 -2.3152e+01 -5.4134e-02 -3.6917e-03  5.0264e+00  2.4001e-02  9.8482e-04 -5.0264e+00 -2.4003e-02 -9.8456e-04
-4.7583e+00     2.4025e+01  5.0716e-02  3.9060e-03 -2.4025e+01 -5.0718e-02 -3.9047e-03  5.2227e+00  2.4438e-02  1.0164e-03 -5.2227e+00 -2.4440e-02 -1.0162e-03
-4.7500e+00     2.7121e+01  5.6278e-02  4.4232e-03 -2.7122e+01 -5.6285e-02 -4.4218e-03  5.4354e+00  2.4883e-02  1.0511e-03 -5.4354e+00 -2.4885e-02 -1.0508e-03
-4.7417e+00     2.6686e+01  5.0734e-02  4.5341e-03 -2.6686e+01 -5.0737e-02 -4.5325e-03  5.6593e+00  2.5328e-02  1.0883e-03 -5.6593e+00 -2.5330e-02 -1.0880e-03
-4.7333e+00     1.8860e+01  3.8206e-02  3.3236e-03 -1.8859e+01 -3.8209e-02 -3.3224e-03  5.8487e+00  2.5698e-02  1.1210e-03 -5.8487e+00 -2.5700e-02 -1.1207e-03
-4.7250e+00     2.4172e+01  3.9808e-02  3.7027e-03 -2.4174e+01 -3.9813e-02 -3.7016e-03  6.0277e+00  2.6022e-02  1.1503e-03 -6.0277e+00 -2.6024e-02 -1.1499e-03
-4.7167e+00     2.1164e+01  3.3159e-02  3.5772e-03 -2.1164e+01 -3.3160e-02 -3.5759e-03  6.2163e+00  2.6326e-02  1.1805e-03 -6.2163e+00 -2.6328e-02 -1.1802e-03
-4.7083e+00     2.6300e+01  3.6253e-02  6.5470e-03 -2.6305e+01 -3.6260e-02 -6.5458e-03  6.4137e+00  2.6615e-02  1.2226e-03 -6.4138e+00 -2.6617e-02 -1.2223e-03
-4.7000e+00     2.7197e+01  3.7382e-02  6.6287e-03 -2.7196e+01 -3.7384e-02 -6.6258e-03  6.6363e+00  2.6921e-02  1.2775e-03 -6.6363e+00 -2.6923e-02 -1.2771e-03
-4.6917e+00     1.9716e+01  2.8362e-02  4.3845e-03 -1.9714e+01 -2.8363e-02 -4.3823e-03  6.8314e+00  2.7194e-02  1.3233e-03 -6.8314e+00 -2.7197e-02 -1.3229e-03
-4.6833e+00     2.2674e+01  3.0532e-02  4.4791e-03 -2.2676e+01 -3.0540e-02 -4.4776e-03  7.0077e+00  2.7439e-02  1.3601e-03 -7.0078e+00 -2.7442e-02 -1.3597e-03
-4.6750e+00     2.8095e+01  3.9287e-02  5.0673e-03 -2.8096e+01 -3.9292e-02 -5.0653e-03  7.2189e+00  2.7730e-02  1.3998e-03 -7.2190e+00 -2.7732e-02 -1.3994e-03
-4.6667e+00     2.4320e+01  3.4518e-02  4.3605e-03 -2.4317e+01 -3.4518e-02 -4.3585e-03  7.4370e+00  2.8037e-02  1.4391e-03 -7.4370e+00 -2.8039e-02 -1.4386e-03
-4.6583e+00     1.9633e+01  2.8203e-02  3.7312e-03 -1.9632e+01 -2.8204e-02 -3.7296e-03  7.6198e+00  2.8298e-02  1.4727e-03 -7.6198e+00 -2.8300e-02 -1.4723e-03
-4.6500e+00     1.6982e+01  2.6572e-02  3.8483e-03 -1.6981e+01 -2.6575e-02 -3.8468e-03  7.7721e+00  2.8525e-02  1.5043e-03 -7.7721e+00 -2.8528e-02 -1.5038e-03
-4.6417e+00     1.9414e+01  3.1258e-02  4.8893e-03 -1.9415e+01 -3.1263e-02 -4.8876e-03  7.9235e+00  2.8766e-02  1.5406e-03 -7.9235e+00 -2.8768e-02 -1.5401e-03
-4.6333e+00     2.1952e+01  3.4722e-02  5.9466e-03 -2.1951e+01 -3.4724e-02 -5.9438e-03  8.0956e+00  2.9040e-02  1.5857e-03 -8.0956e+00 -2.9043e-02 -1.5852e-03
-4.6250e+00     1.4974e+01  2.5595e-02  4.4700e-03 -1.4973e+01 -2.5597e-02 -4.4680e-03  8.2492e+00  2.9291e-02  1.6290e-03 -8.2492e+00 -2.9294e-02 -1.6285e-03
-4.6167e+00     1.4731e+01  2.7457e-02  4.5251e-03 -1.4731e+01 -2.7462e-02 -4.5232e-03  8.3727e+00  2.9512e-02  1.6664e-03 -8.3728e+00 -2.9515e-02 -1.6659e-03
-4.6083e+00     1.9057e+01  3.7615e-02  5.6747e-03 -1.9058e+01 -3.7622e-02 -5.6725e-03  8.5133e+00  2.9783e-02  1.7089e-03 -8.5133e+00 -2.9785e-02 -1.7083e-03
