-5.0000e+00     1.7308e+01  1.2793e-01  2.6860e-02 -1.7308e+01 -1.2793e-01 -2.6860e-02  0.0000e+00  0.0000e+00  0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00
-4.9917e+00     1.8254e+01  1.0349e-01  2.9213e-02 -1.8254e+01 -1.0349e-01 -2.9213e-02  1.4793e-01  9.6264e-04  2.3325e-04 -1.4793e-01 -9.6264e-04 -2.3325e-04
-4.9833e+00     2.1142e+01  1.2334e-01  3.4479e-02 -2.1142e+01 -1.2334e-01 -3.4479e-02  3.1180e-01  1.9062e-03  4.9819e-04 -3.1180e-01 -1.9062e-03 -4.9819e-04
-4.9750e+00     2.1450e+01  1.2125e-01  3.4661e-02 -2.1450e+01 -1.2125e-01 -3.4662e-02  4.8898e-01  2.9236e-03  7.8580e-04 -4.8898e-01 -2.9236e-03 -7.8580e-04
-4.9667e+00     2.1160e+01  1.0842e-01  3.4088e-02 -2.1160e+01 -1.0842e-01 -3.4088e-02  6.6622e-01  3.8790e-03  1.0718e-03 -6.6622e-01 -3.8790e-03 -1.0718e-03
-4.9583e+00     2.0996e+01  9.2858e-02  3.4920e-02 -2.0996e+01 -9.2858e-02 -3.4920e-02  8.4158e-01  4.7163e-03  1.3588e-03 -8.4158e-01 -4.7163e-03 -1.3588e-03
-4.9500e+00     2.1446e+01  9.5709e-02  3.5809e-02 -2.1446e+01 -9.5709e-02 -3.5809e-02  1.0181e+00  5.5006e-03  1.6530e-03 -1.0181e+00 -5.5006e-03 -1.6530e-03
-4.9417e+00     2.0725e+01  9.9730e-02  3.4339e-02 -2.0725e+01 -9.9730e-02 -3.4339e-02  1.1935e+00  6.3136e-03  1.9448e-03 -1.1935e+00 -6.3136e-03 -1.9448e-03
-4.9333e+00     1.7468e+01  9.5499e-02  2.9175e-02 -1.7468e+01 -9.5499e-02 -2.9175e-02  1.3524e+00  7.1257e-03  2.2090e-03 -1.3524e+00 -7.1257e-03 -2.2090e-03
-4.9250e+00     2.0431e+01  1.2199e-01  3.2784e-02 -2.0431e+01 -1.2199e-01 -3.2784e-02  1.5101e+00  8.0304e-03  2.4668e-03 -1.5101e+00 -8.0304e-03 -2.4668e-03
-4.9167e+00     2.5292e+01  1.3899e-01  4.2875e-02 -2.5292e+01 -1.3899e-01 -4.2875e-02  1.7003e+00  9.1160e-03  2.7815e-03 -1.7003e+00 -9.1160e-03 -2.7815e-03
-4.9083e+00     2.4885e+01  1.1430e-01  4.5099e-02 -2.4885e+01 -1.1430e-01 -4.5099e-02  1.9090e+00  1.0170e-02  3.1474e-03 -1.9090e+00 -1.0170e-02 -3.1474e-03
-4.9000e+00     2.3348e+01  1.1271e-01  3.9351e-02 -2.3348e+01 -1.1271e-01 -3.9351e-02  2.1096e+00  1.1114e-02  3.4987e-03 -2.1096e+00 -1.1114e-02 -3.4987e-03
-4.8917e+00     2.1651e+01  1.1224e-01  4.1181e-02 -2.1651e+01 -1.1224e-01 -4.1181e-02  2.2968e+00  1.2050e-02  3.8337e-03 -2.2968e+00 -1.2050e-02 -3.8337e-03
-4.8833e+00     2.2137e+01  1.1479e-01  4.5267e-02 -2.2137e+01 -1.1479e-01 -4.5267e-02  2.4790e+00  1.2994e-02  4.1933e-03 -2.4790e+00 -1.2994e-02 -4.1933e-03
-4.8750e+00     2.0701e+01  1.0404e-01  4.5498e-02 -2.0701e+01 -1.0404e-01 -4.5498e-02  2.6571e+00  1.3904e-02  4.5709e-03 -2.6571e+00 -1.3904e-02 -4.5709e-03
-4.8667e+00     1.8896e+01  9.4275e-02  4.1193e-02 -1.8896e+01 -9.4275e-02 -4.1194e-02  2.8219e+00  1.4729e-02  4.9315e-03 -2.8219e+00 -1.4729e-02 -4.9315e-03
-4.8583e+00     1.6615e+01  8.4399e-02  3.5041e-02 -1.6615e+01 -8.4399e-02 -3.5041e-02  2.9696e+00  1.5473e-02  5.2486e-03 -2.9696e+00 -1.5473e-02 -5.2486e-03
-4.8500e+00     1.5052e+01  7.9339e-02  3.1037e-02 -1.5052e+01 -7.9339e-02 -3.1037e-02  3.1013e+00  1.6154e-02  5.5235e-03 -3.1013e+00 -1.6154e-02 -5.5235e-03
-4.8417e+00     1.5553e+01  7.9702e-02  3.7967e-02 -1.5553e+01 -7.9703e-02 -3.7967e-02  3.2286e+00  1.6815e-02  5.8105e-03 -3.2286e+00 -1.6815e-02 -5.8105e-03
-4.8333e+00     1.9037e+01  1.2641e-01  6.4419e-02 -1.9037e+01 -1.2641e-01 -6.4419e-02  3.3725e+00  1.7673e-02  6.2364e-03 -3.3725e+00 -1.7673e-02 -6.2364e-03
-4.8250e+00     1.7825e+01  1.0509e-01  4.0661e-02 -1.7825e+01 -1.0509e-01 -4.0661e-02  3.5258e+00  1.8636e-02  6.6735e-03 -3.5258e+00 -1.8636e-02 -6.6735e-03
-4.8167e+00     1.8031e+01  9.6164e-02  3.4144e-02 -1.8031e+01 -9.6164e-02 -3.4144e-02  3.6750e+00  1.9473e-02  6.9847e-03 -3.6750e+00 -1.9473e-02 -6.9847e-03
-4.8083e+00     1.7044e+01  8.9493e-02  3.0957e-02 -1.7044e+01 -8.9493e-02 -3.0957e-02  3.8209e+00  2.0245e-02  7.2555e-03 -3.8209e+00 -2.0245e-02 -7.2555e-03
-4.8000e+00     1.7394e+01  8.8492e-02  3.0143e-02 -1.7394e+01 -8.8492e-02 -3.0143e-02  3.9641e+00  2.0985e-02  7.5097e-03 -3.9641e+00 -2.0985e-02 -7.5097e-03
-4.7917e+00     1.5844e+01  7.8128e-02  2.5434e-02 -1.5844e+01 -7.8128e-02 -2.5434e-02  4.1024e+00  2.1678e-02  7.7408e-03 -4.1024e+00 -2.1678e-02 -7.7408e-03
-4.7833e+00     1.7895e+01  8.4128e-02  2.9989e-02 -1.7895e+01 -8.4128e-02 -2.9989e-02  4.2428e+00  2.2353e-02  7.9714e-03 -4.2428e+00 -2.2353e-02 -7.9714e-03
-4.7750e+00     2.3078e+01  9.4661e-02  4.6093e-02 -2.3078e+01 -9.4661e-02 -4.6093e-02  4.4132e+00  2.3097e-02  8.2879e-03 -4.4132e+00 -2.3097e-02 -8.2879e-03
-4.7667e+00     2.3679e+01  1.0155e-01  5.7344e-02 -2.3679e+01 -1.0155e-01 -5.7344e-02  4.6077e+00  2.3913e-02  8.7181e-03 -4.6077e+00 -2.3913e-02 -8.7181e-03
-4.7583e+00     2.5346e+01  1.1724e-01  6.0684e-02 -2.5346e+01 -1.1724e-01 -6.0684e-02  4.8116e+00  2.4823e-02  9.2091e-03 -4.8116e+00 -2.4823e-02 -9.2091e-03
